scenario,seed,policy,window,start_ms,end_ms,U_percent,slo_percent,slo_count,slo_passed,arrival_slo_percent,completed_after_window,timely_completions_per_second,total_completions_per_second,all_npus_active,all_disks_overload_percent,any_disk_overload_percent,SSU0_mean_demand_GiB_s,SSU0_overload_percent,SSU0_actual_GiB_s,SSU0_busy_percent,SSU1_mean_demand_GiB_s,SSU1_overload_percent,SSU1_actual_GiB_s,SSU1_busy_percent,SSU2_mean_demand_GiB_s,SSU2_overload_percent,SSU2_actual_GiB_s,SSU2_busy_percent,SS_slo_percent,SS_slo_count,SS_slo_passed,SS_active_U_percent,SL_slo_percent,SL_slo_count,SL_slo_passed,SL_active_U_percent,LS_slo_percent,LS_slo_count,LS_slo_passed,LS_active_U_percent,LL_slo_percent,LL_slo_count,LL_slo_passed,LL_active_U_percent,latency_ratio_count,latency_ratio_p95_rank,latency_ratio_p99_rank,latency_ratio_p95_nearest_rank,latency_ratio_p99_nearest_rank,latency_ratio_max,makespan_ms,case,manifest_sha256,result_sha256
semi,7,asu_baseline,warm_2_4s,2000.0,4000.0,98.46492524736095,92.0,175,161,0.0,32,79.5,87.5,True,27.68775050584221,39.14484324392268,35.49215718202122,27.68775050584221,32.234827468403644,80.5870686710091,39.00347329918982,39.14484324392268,35.49142971922946,88.72857429807365,37.928556080369624,32.53350586682867,34.386365829120614,85.96591457280154,35.714285714285715,14,5,45.04800518188942,98.73417721518987,79,78,99.13809914496485,77.77777777777777,18,14,78.50357161849544,100.0,64,64,99.84673858406362,175,167,174,1.7494571264823706,3.516448417157903,3.6008567589815326,11516.48352173221,semi_asu_baseline_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,9d41ad9f232a9274a0f388531ede7164b1d4d2d2c2d19d8f39cfbf8490e546bb
semi,7,asu_baseline,long_2_6s,2000.0,6000.0,98.81336073600139,93.49112426035504,338,316,0.0,32,78.5,84.5,True,23.867771492400305,31.308701375100252,34.01947729126598,23.867771492400305,31.450614036773764,78.6265350919344,37.37291938558778,31.308701375100252,34.56939367781167,86.42348419452918,36.25441825898604,27.739552591975503,33.50179107467107,83.75447768667767,54.54545454545455,33,18,55.34454765632166,99.29078014184397,141,140,99.39583238706184,81.25,32,26,79.73022950047876,100.0,132,132,99.8730555894155,338,322,335,1.6595168542362462,3.504168094225074,3.654595626671493,11516.48352173221,semi_asu_baseline_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,9d41ad9f232a9274a0f388531ede7164b1d4d2d2c2d19d8f39cfbf8490e546bb
semi,7,asu_baseline,full_population,0.0,11516.48352173221,95.56578000552317,91.77083333333333,960,881,3.0208333333333335,0,76.49904576666191,83.35877858796303,False,22.76319662362354,32.89758583814803,34.56085406782171,22.76319662362354,30.548795263912993,76.37198815978249,38.1858703489944,32.79491205395206,33.753313820867355,84.38328455216839,37.056000768449735,29.713199740219462,32.78020539864566,81.95051349661415,52.083333333333336,96,50,48.93688143357243,98.95833333333333,384,380,98.97854456744606,69.79166666666667,96,67,68.6798741011778,100.0,384,384,99.47757309616321,960,912,951,1.9311595164099378,3.8778412757503546,14.556186123012534,11516.48352173221,semi_asu_baseline_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,9d41ad9f232a9274a0f388531ede7164b1d4d2d2c2d19d8f39cfbf8490e546bb
semi,19,mild,warm_2_4s,2000.0,4000.0,99.02129993406788,98.20359281437126,167,164,0.0,32,82.0,83.5,True,19.6501915329903,29.004796879539185,32.762159568933875,19.6501915329903,31.175465149488208,77.93866287372052,36.270106321831676,29.004796879539185,34.52847685383287,86.32119213458218,35.34544986765315,26.26463380958187,33.69318785236803,84.23296963092007,100.0,18,18,96.76836066666074,100.0,64,64,99.6945510241391,78.57142857142857,14,11,75.77164099157665,100.0,71,71,99.37979458361171,167,159,166,1.2497172299689594,1.68785941046644,1.6926891645989912,11390.899825497805,semi_mild_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,2799a584631e9351c247fa68e8b60554eb7cdcb89ba8cf333dd952b0783613b8
semi,19,mild,long_2_6s,2000.0,6000.0,99.26340537437854,98.48024316109422,329,324,0.0,32,81.0,82.25,True,18.0194714354116,26.030901506893315,32.550003838234986,18.0194714354116,31.279334467760506,78.19833616940126,35.98644966599332,26.030901506893315,34.617662606577085,86.54415651644271,35.05729525633795,23.668439438289955,33.70428293738763,84.26070734346908,100.0,34,34,97.56263739031793,100.0,122,122,99.81669129089896,83.87096774193549,31,26,81.15900999292069,100.0,142,142,99.54052048053542,329,313,326,1.228080856420746,1.6000650830560856,1.6926891645989912,11390.899825497805,semi_mild_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,2799a584631e9351c247fa68e8b60554eb7cdcb89ba8cf333dd952b0783613b8
semi,19,mild,full_population,0.0,11390.899825497805,96.6193845556881,97.08333333333333,960,932,2.5,0,81.81969943355811,84.27780199164785,False,18.97953619861088,27.429514502129713,33.18241673092755,18.97953619861088,30.88559311864987,77.21398279662468,36.677442145773085,27.42281617138257,34.125441218590225,85.31360304647556,35.615853515240964,24.480189246883597,33.14160435925017,82.85401089812541,93.75,96,90,89.83114371806998,99.47916666666667,384,382,98.77624963401703,87.5,96,84,76.21820574304826,97.91666666666667,384,376,98.43493658627214,960,912,951,1.3334554674516501,2.4760424630954283,4.129411744166168,11390.899825497805,semi_mild_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,2799a584631e9351c247fa68e8b60554eb7cdcb89ba8cf333dd952b0783613b8
semi,43,mild,warm_2_4s,2000.0,4000.0,99.21939830079066,96.83544303797468,158,153,0.0,32,76.5,79.0,True,9.372331289526539,15.642825185673166,31.11835401330639,9.372331289526539,29.941797106506186,74.85449276626547,34.471245422329034,15.642825185673166,33.07994255328353,82.69985638320881,33.1091040650908,12.376703694607487,31.805818407775703,79.51454601943927,100.0,8,8,92.73979980472559,100.0,61,61,99.79906988691138,66.66666666666667,15,10,78.68164610136255,100.0,74,74,99.57638475141057,158,151,157,1.25310876793852,1.741198145471812,2.121806718669171,11409.258421626935,semi_mild_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,cfc15cc15a5cec6075a96480420c61189b146213c895c8004db169da76e56ef3
semi,43,mild,long_2_6s,2000.0,6000.0,99.24209931467472,98.19277108433735,332,326,0.0,32,81.5,83.0,True,14.24818665384583,20.812252709574505,32.219439641960754,14.24818665384583,30.881636688512888,77.20409172128223,35.43278102720168,20.50936221046896,33.95318996512422,84.88297491281055,34.44904057806962,18.39700966964652,33.00712315506562,82.51780788766406,100.0,27,27,93.96539161198999,100.0,130,130,99.86964134085697,84.375,32,27,81.35707487595711,99.3006993006993,143,142,99.53268666790099,332,316,329,1.25310876793852,1.6049835833706463,2.121806718669171,11409.258421626935,semi_mild_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,cfc15cc15a5cec6075a96480420c61189b146213c895c8004db169da76e56ef3
semi,43,mild,full_population,0.0,11409.258421626935,96.463914656265,96.875,960,930,2.3958333333333335,0,81.51274742249059,84.14219088773221,False,16.298643164120648,27.47464849559614,33.06416545632518,16.298643164120648,30.835895223368688,77.08973805842172,36.57908917127585,26.94450648121688,34.07053009554362,85.17632523885905,35.52226068435097,23.56582201359934,33.08827632450694,82.72069081126736,98.95833333333333,96,95,93.82456869912669,98.17708333333333,384,377,98.65978661487158,85.41666666666667,96,82,77.7843394724929,97.91666666666667,384,376,98.12217209908792,960,912,951,1.4075767603138836,1.9955423719417984,3.3693629506968246,11409.258421626935,semi_mild_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,cfc15cc15a5cec6075a96480420c61189b146213c895c8004db169da76e56ef3
semi,7,mild,warm_2_4s,2000.0,4000.0,98.9749462972304,99.44134078212291,179,178,0.0,32,88.5,89.5,True,16.62597291712377,34.29629752321428,33.76343643929857,16.62597291712377,32.43042736653822,81.07606841634555,37.034558689825566,34.29629752321428,35.8549360335304,89.63734008382602,35.864202173352375,26.905708733764733,34.51913023323743,86.29782558309357,100.0,16,16,97.66107252907764,100.0,83,83,99.87480144119728,94.11764705882354,17,16,85.31757725295226,100.0,63,63,98.98082214140553,179,171,178,1.232057921735817,1.467737780963794,1.5182557606167368,11502.391735703872,semi_mild_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,5580d871627948e05a0ff198acc57048b4aed01f40c44f1529c193e899ac790a
semi,7,mild,long_2_6s,2000.0,6000.0,99.33974759534215,99.70674486803519,341,340,0.0,32,84.75,85.25,True,14.311541644673321,28.923314059983216,32.46881862701647,14.311541644673321,31.55090486947952,78.8772621736988,35.65183098670184,28.923314059983216,34.75367367943529,86.88418419858823,34.575496662010906,22.441843823679644,33.601070530021225,84.00267632505306,100.0,33,33,96.61888827910661,100.0,143,143,99.93233949852574,96.875,32,31,88.85146212795928,100.0,133,133,99.38496632271166,341,324,338,1.136176409414665,1.4202035980270107,1.5182557606167368,11502.391735703872,semi_mild_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,5580d871627948e05a0ff198acc57048b4aed01f40c44f1529c193e899ac790a
semi,7,mild,full_population,0.0,11502.391735703872,95.68285935340252,98.33333333333333,960,944,3.4375,0,82.0698878712144,83.46090291987905,False,17.297748683271905,30.002990171730204,32.32545747461343,17.297748683271905,30.586221139867675,76.4655528496692,35.72857528297781,29.59806403109031,33.79466560987265,84.48666402468162,34.690288391760255,25.918064137475927,32.820365015102546,82.05091253775636,100.0,96,96,94.6286205095025,100.0,384,384,99.44524958019689,88.54166666666667,96,85,83.49037112018392,98.69791666666667,384,379,97.7377243459715,960,912,951,1.302465187128182,1.580485809927228,1.8674828759733357,11502.391735703872,semi_mild_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,5580d871627948e05a0ff198acc57048b4aed01f40c44f1529c193e899ac790a
semi,19,od_baseline,warm_2_4s,2000.0,4000.0,98.42312764436538,94.67455621301775,169,160,0.0,32,78.0,84.5,True,23.904173613872697,31.226663488983103,35.13225369564697,23.904173613872697,31.172894175311217,77.93223543827804,38.89721473784353,31.226663488983103,34.573858240837865,86.43464560209465,37.8862288929352,26.215718479176257,33.66849325060348,84.1712331265087,77.77777777777777,18,14,79.49614705655607,100.0,64,64,99.81959764317693,64.28571428571429,14,9,54.13968530861596,100.0,73,73,99.8041906933675,169,161,168,1.5985472378822,2.6574708137037595,2.846528591804008,11555.448191121934,semi_od_baseline_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,50532d6ca7a4741f8518ed60bd93ce6457690a6e12a5acc5bc41c74a80168623
semi,19,od_baseline,long_2_6s,2000.0,6000.0,98.98323337295422,96.3302752293578,327,315,0.0,32,77.75,81.75,True,18.17277602296987,28.09194234338445,33.40717347597749,18.17277602296987,30.841875876217344,77.10468969054337,36.960880381480926,28.09194234338445,34.15975154760407,85.39937886901016,36.00181638697506,22.629343774230758,33.264877974850165,83.1621949371254,81.81818181818181,33,27,83.6498140471586,100.0,121,121,99.89332137701817,78.57142857142857,28,22,64.91095271858777,100.0,145,145,99.86220531827493,327,311,324,1.3867207544745392,2.5077471297665292,2.846528591804008,11555.448191121934,semi_od_baseline_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,50532d6ca7a4741f8518ed60bd93ce6457690a6e12a5acc5bc41c74a80168623
semi,19,od_baseline,full_population,0.0,11555.448191121934,95.24353469220446,93.33333333333333,960,896,2.7083333333333335,0,77.53918196685767,83.07769496449036,False,23.886498374065305,32.98944429867649,35.33764006234762,23.886498374065305,30.44578552443554,76.11446381108885,39.084975078889094,32.98944429867649,33.639498528540734,84.09874632135184,37.91204902360829,29.419166088041674,32.66967140249424,81.67417850623559,69.79166666666667,96,67,59.595981575041854,99.73958333333333,384,383,99.62355644846569,68.75,96,66,56.92378437767711,98.95833333333333,384,380,99.21180949980489,960,912,951,1.6626170354180263,5.386482818129189,6.291592850496247,11555.448191121934,semi_od_baseline_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,50532d6ca7a4741f8518ed60bd93ce6457690a6e12a5acc5bc41c74a80168623
semi,43,od_baseline,warm_2_4s,2000.0,4000.0,98.41033790018516,94.33962264150944,159,150,0.0,32,73.0,79.5,True,21.916861201505345,24.319293222741223,33.63258969320223,21.916861201505345,29.565759873436797,73.91439968359198,37.278861349247016,24.319293222741223,32.79423185447176,81.98557963617941,35.78112061079043,23.745448317763543,31.491154156717858,78.72788539179464,66.66666666666667,9,6,59.20566835455931,100.0,63,63,99.86504991707187,60.0,15,9,55.92554140311631,100.0,72,72,99.79689917273836,159,152,158,2.0080007785359126,2.9695077571774604,3.254500790813477,11548.734304541897,semi_od_baseline_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,50f5212e1558a74518c9069b81dfa01a15cfa1591297c40ff5b58f28df127288
semi,43,od_baseline,long_2_6s,2000.0,6000.0,98.68771146339388,93.59756097560975,328,307,0.0,32,75.75,82.0,True,23.04278727235119,27.642705372871763,33.95340761728491,23.04278727235119,30.539571895240652,76.34892973810162,37.396482745121325,27.642705372871763,33.6198647094886,84.0496617737215,36.33318402949292,26.84728331893552,32.67803502809212,81.69508757023029,75.0,28,21,71.30928326110201,100.0,127,127,99.88695912444837,56.25,32,18,62.20484888614486,100.0,141,141,99.84053568246901,328,312,325,1.6494030533255655,2.890075467837203,3.254500790813477,11548.734304541897,semi_od_baseline_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,50f5212e1558a74518c9069b81dfa01a15cfa1591297c40ff5b58f28df127288
semi,43,od_baseline,full_population,0.0,11548.734304541897,95.29890476762078,90.3125,960,867,2.2916666666666665,0,75.07316188398458,83.12599239749159,False,26.912908271874908,37.49086076102136,36.23282966191254,26.912908271874908,30.46348526065432,76.15871315163581,40.12546857361129,37.2732703605003,33.65905493808088,84.1476373452022,38.91520319437748,34.506987284268305,32.68866400052441,81.72166000131102,61.458333333333336,96,59,57.31384013921333,98.95833333333333,384,380,99.31515194873771,50.0,96,48,51.81339154155066,98.95833333333333,384,380,99.22919427948771,960,912,951,2.0080007785359126,4.883292722105206,7.033949222978213,11548.734304541897,semi_od_baseline_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,50f5212e1558a74518c9069b81dfa01a15cfa1591297c40ff5b58f28df127288
semi,7,od_baseline,warm_2_4s,2000.0,4000.0,98.4404645051466,91.57303370786516,178,163,0.0,32,81.0,89.0,True,27.859850588190138,45.99008119989317,35.99274084343641,27.859850588190138,32.39751500458941,80.99378751147354,39.56237766155937,45.99008119989317,35.60959691376909,89.02399228442273,38.430274627951995,37.13401559136552,34.50652369751208,86.26630924378019,62.5,16,10,66.93304720261763,100.0,80,80,99.85343449020817,50.0,18,9,64.26143226651202,100.0,64,64,99.65189347896727,178,170,177,1.6764287185873468,2.545669249778707,2.5490646260792724,11473.462618182437,semi_od_baseline_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,d90f49533cb97680fdab3ad2e0645a37bd094fc95b45ecd680c26056bbf5e952
semi,7,od_baseline,long_2_6s,2000.0,6000.0,98.80100299581147,93.21533923303835,339,316,0.0,32,78.75,84.75,True,23.012163080076192,36.40682842436854,34.33382085447584,23.012163080076192,31.482040778181037,78.7051019454526,37.723740410254926,36.40682842436854,34.57805670835682,86.44514177089205,36.59145591704488,29.757137649847945,33.52742041685291,83.81855104213228,74.28571428571429,35,26,71.32910126985763,100.0,140,140,99.89620670212832,56.25,32,18,68.07684768410472,100.0,132,132,99.74671229386561,339,323,336,1.5771473569025058,2.5112039765943477,2.741093990288774,11473.462618182437,semi_od_baseline_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,d90f49533cb97680fdab3ad2e0645a37bd094fc95b45ecd680c26056bbf5e952
semi,7,od_baseline,full_population,0.0,11473.462618182437,95.92411352183771,92.8125,960,891,3.125,0,77.65746310865197,83.6713407231267,False,24.945722964027667,36.73083504328686,34.86132303971623,24.945722964027667,30.663341048245606,76.65835262061401,38.5575014041499,36.71286765407344,33.879875270248085,84.69968817562021,37.426573042420756,31.38274084283282,32.90311807999802,82.25779519999506,73.95833333333333,96,71,69.5470047079535,99.73958333333333,384,383,99.63949947158103,55.208333333333336,96,53,58.526845166271016,100.0,384,384,99.20103623954358,960,912,951,1.7072542467129288,3.235419777692849,5.92086984068369,11473.462618182437,semi_od_baseline_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,d90f49533cb97680fdab3ad2e0645a37bd094fc95b45ecd680c26056bbf5e952
semi,19,once,warm_2_4s,2000.0,4000.0,99.1595403954112,98.17073170731707,164,161,0.0,32,80.5,82.0,True,10.016671330483224,20.04007797416791,31.63347528479476,10.016671330483224,31.15034080818423,77.87585202046057,34.9874149866424,19.610955634496168,34.431236955470034,86.07809238867509,34.09364793177436,16.64049187757175,33.58885904338751,83.97214760846877,100.0,17,17,99.78877433670624,96.82539682539682,63,61,99.17312261403916,92.85714285714286,14,13,93.59980888839267,100.0,70,70,99.26052408224378,164,156,163,1.1211623571542684,1.5665852186735416,1.806623675838808,11411.820522765467,semi_once_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,9c6939bbc16e2e9a9017b19707e313261383d05b3875d8c213e8e998e1506347
semi,19,once,long_2_6s,2000.0,6000.0,99.36728894983646,99.08814589665654,329,326,0.0,32,81.5,82.25,True,13.129150738326665,20.386005802384158,31.590374664256075,13.129150738326665,31.140478511408606,77.85119627852151,34.9154210832039,20.171444632548287,34.42409146100466,86.06022865251167,34.02028690763363,16.488210657928892,33.539561745686065,83.84890436421516,100.0,33,33,99.57246546861498,98.33333333333333,120,118,99.53590900108651,96.7741935483871,31,30,96.38200382799862,100.0,145,145,99.36927902329195,329,313,326,1.079444446420874,1.2100735066680623,1.806623675838808,11411.820522765467,semi_once_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,9c6939bbc16e2e9a9017b19707e313261383d05b3875d8c213e8e998e1506347
semi,19,once,full_population,0.0,11411.820522765467,96.4422572611916,97.39583333333333,960,935,2.5,0,81.93258894448667,84.12329987883123,False,14.505631297394494,22.558672167116892,32.60826828142251,14.505631297394494,30.828972166517083,77.0724304162927,36.04140274675135,22.318391059298932,34.062880821374435,85.15720205343608,34.99389170063777,20.40108018144621,33.080847578999254,82.70211894749814,93.75,96,90,90.24968983377296,98.4375,384,378,99.01799599274602,92.70833333333333,96,89,83.56390489236726,98.4375,384,378,98.26215058114764,960,912,951,1.1498521414013525,2.431785861097423,4.5234111473565415,11411.820522765467,semi_once_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,9c6939bbc16e2e9a9017b19707e313261383d05b3875d8c213e8e998e1506347
semi,43,once,warm_2_4s,2000.0,4000.0,99.49351545208702,99.35483870967742,155,154,0.0,32,77.0,77.5,True,11.163522499475516,15.599076823837276,30.15157970853429,11.163522499475516,30.070068359374996,75.17517089843749,33.333648777814055,15.599076823837276,33.225078406377804,83.0626960159445,32.044839890018075,13.834156711449646,31.94785308837891,79.86963272094728,100.0,8,8,100.0,100.0,59,59,99.89328660026251,100.0,15,15,99.60770108948816,98.63013698630137,73,72,99.34399221837633,155,148,154,1.0243325959834573,1.1582744420930675,1.6819531149452258,11559.817991037615,semi_once_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,b7cd6794b0c3a602b96bfe0f39034bd76b2b7f3f26036fb5be2e92d09a3f5a39
semi,43,once,long_2_6s,2000.0,6000.0,99.19349177741064,99.09365558912387,331,328,0.0,32,82.0,82.75,True,13.254524844772538,23.06683086103535,31.395483366691895,13.254524844772538,30.92700958251953,77.31752395629883,34.505109697289164,23.06683086103535,33.97705485342626,84.94263713356565,33.523434578857945,20.047878126862532,33.02968722714166,82.57421806785415,100.0,28,28,99.97874884853255,100.0,126,126,99.9141265369297,100.0,32,32,99.3373971918033,97.93103448275862,145,142,98.93568530837854,331,315,328,1.0423611678870441,1.4464627376242134,1.6819531149452258,11559.817991037615,semi_once_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,b7cd6794b0c3a602b96bfe0f39034bd76b2b7f3f26036fb5be2e92d09a3f5a39
semi,43,once,full_population,0.0,11559.817991037615,95.20753108123155,96.97916666666667,960,931,2.3958333333333335,0,80.53760022189009,83.04629023954294,False,15.618609241982744,26.239571796269775,32.18173372760904,15.618609241982744,30.434276520477113,76.08569130119278,35.58746675725564,26.239571796269775,33.62678224892911,84.06695562232277,34.56591062671588,22.920755441739587,32.65732173336877,81.64330433342192,98.95833333333333,96,95,97.72541547203703,97.91666666666667,384,376,98.56461923323488,93.75,96,90,86.43865020534993,96.35416666666667,384,370,97.56595806444409,960,912,951,1.2065484824707733,2.0447590411259577,3.8584446408007653,11559.817991037615,semi_once_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,b7cd6794b0c3a602b96bfe0f39034bd76b2b7f3f26036fb5be2e92d09a3f5a39
semi,7,once,warm_2_4s,2000.0,4000.0,98.41909971660692,99.43502824858757,177,176,0.0,32,88.0,88.5,True,14.132527302572498,37.397187059395286,33.43544794747924,14.132527302572498,32.38399619317258,80.95999048293145,36.66533609711442,37.397187059395286,35.73057600049554,89.32644000123885,35.51537625833503,28.462596217096394,34.43987024932492,86.09967562331231,100.0,16,16,99.66479213287317,100.0,80,80,99.7667621144963,94.11764705882354,17,16,89.18798777091119,100.0,64,64,98.08462713540652,177,169,176,1.2082051765793789,1.4905640126794413,1.623208300255774,11509.939416964335,semi_once_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,1f248c09251449f31644ae9da459ceff425b20fb33ebabf8084f3706f838a17b
semi,7,once,long_2_6s,2000.0,6000.0,98.99879046527853,99.70588235294117,340,339,0.0,32,84.75,85.0,True,11.357459783950025,29.848634726092484,32.07030712236071,11.357459783950025,31.381008481148204,78.45252120287051,35.22566962941159,29.848634726092484,34.56445592362804,86.41113980907011,34.15410882270555,21.2731546116952,33.42286333954664,83.5571583488666,100.0,34,34,99.68160160258721,100.0,140,140,99.86725664063034,96.875,32,31,93.55008245032782,100.0,134,134,98.76580710362026,340,323,337,1.0807405589293948,1.3306493942767137,1.623208300255774,11509.939416964335,semi_once_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,1f248c09251449f31644ae9da459ceff425b20fb33ebabf8084f3706f838a17b
semi,7,once,full_population,0.0,11509.939416964335,95.6201149984301,99.0625,960,951,3.3333333333333335,0,82.6242402803906,83.40617315370659,False,14.91398216964345,26.797565036357874,31.77948338394286,14.91398216964345,30.56616412307873,76.41541030769683,35.10128589790368,26.5825273780682,33.772504644893864,84.43126161223466,34.08505170389922,22.967424263343414,32.79884295099672,81.9971073774918,100.0,96,96,99.62197741628815,100.0,384,384,99.65164883434312,94.79166666666667,96,91,91.64351383228396,98.95833333333333,384,380,97.48273565716829,960,912,951,1.1517847434963915,1.4905640126794413,2.2794127524257815,11509.939416964335,semi_once_seed7_remote,b7d951ff178ea9135fab210e2a3ce14aed05a8104a96402862a5595d5a972325,1f248c09251449f31644ae9da459ceff425b20fb33ebabf8084f3706f838a17b
semi,19,static,warm_2_4s,2000.0,4000.0,98.58155705252943,100.0,169,169,0.0,32,84.5,84.5,True,15.81750719203501,23.04020360635743,32.438714073494985,15.81750719203501,31.481867080310348,78.70466770077587,35.917092271403455,22.63286044376566,34.93204934792519,87.33012336981297,35.00859206227027,21.529907935145093,33.998140578845494,84.99535144711375,100.0,19,19,99.95468048275512,100.0,64,64,98.96855018386901,100.0,15,15,98.65369873856021,100.0,71,71,98.41530656111209,169,161,168,1.1652440618389954,1.3864273831715017,1.4051146684705262,11396.60132026986,semi_static_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,94833c286343e8ffca901ed47a3ca65d8265809059bc5e38f155a9bf82dd1292
semi,19,static,long_2_6s,2000.0,6000.0,99.09559795326595,100.0,332,332,0.0,32,83.0,83.0,True,13.36939668280579,19.880342107694457,32.029084296407035,13.36939668280579,31.445091644970052,78.61272911242513,35.40031446719949,19.67667052639857,34.78495176071106,86.96237940177767,34.49661610258434,18.271703909721214,33.87559549018489,84.68898872546222,100.0,35,35,99.95934622829374,100.0,123,123,99.38474884190384,100.0,32,32,99.32772634627055,100.0,142,142,98.98398872925503,332,316,329,1.1238975485825509,1.341709619983194,1.4051146684705262,11396.60132026986,semi_static_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,94833c286343e8ffca901ed47a3ca65d8265809059bc5e38f155a9bf82dd1292
semi,19,static,full_population,0.0,11396.60132026986,96.57104778401008,97.08333333333333,960,932,1.9791666666666667,0,81.77876665233133,84.23563947021253,False,14.29489113966338,21.22454370709957,32.314365786713786,14.29489113966338,30.870141665822036,77.17535416455509,35.72038125025777,21.153058682548036,34.10836893368404,85.2709223342101,34.693286543320674,19.157022848334005,33.12502426851244,82.81256067128109,93.75,96,90,92.68953340263559,97.39583333333333,384,374,97.8147164373058,93.75,96,90,90.68483108467947,98.4375,384,378,98.14624563553556,960,912,951,1.2214216926774724,2.351441686946605,3.750296328744547,11396.60132026986,semi_static_seed19_remote,eb253e86623bbef486168fb5032e9410affc6768ede5335bb72237ab12a5d686,94833c286343e8ffca901ed47a3ca65d8265809059bc5e38f155a9bf82dd1292
semi,43,static,warm_2_4s,2000.0,4000.0,98.99605738193006,99.37888198757764,161,160,0.0,32,80.0,80.5,True,12.604640601897563,17.808888878682286,30.193542243695475,12.604640601897563,29.73890295263593,74.34725738158983,33.39255719785342,17.808888878682286,32.90295687370241,82.257392184256,32.1293297507947,15.6765301172941,31.66399860758913,79.15999651897282,100.0,8,8,100.0,100.0,63,63,99.50336481403158,100.0,15,15,99.69126816747622,98.66666666666667,75,74,98.79695157980156,161,153,160,1.0729156149731782,1.3455163122303508,1.550845532979248,11400.625743717846,semi_static_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,68cb98574b24d7d23c173204f4d2ca10f06d53b33bd258dd81b7d587021164da
semi,43,static,long_2_6s,2000.0,6000.0,98.93007443806655,99.39577039274924,331,329,0.0,32,82.25,82.75,True,13.761429678230412,18.568995121495853,31.39547436670843,13.761429678230412,30.70250671290273,76.75626678225683,34.51284266649887,18.568995121495853,33.75444997079925,84.38612492699814,33.541900038957245,17.247520169791176,32.823991901951594,82.059979754879,100.0,27,27,100.0,100.0,130,130,99.6248679053945,100.0,32,32,99.59977016407133,98.59154929577464,142,140,98.6678619934919,331,315,328,1.103923166191085,1.4442278247854863,1.9246415124007141,11400.625743717846,semi_static_seed43_local,140c38e8edde69dd1bb74ea7d95557427be51679b3c184eff3adf68db8df53cf,68cb98574b24d7d23c173204f4d2ca10f06d53b33bd258dd81b7d587021164da
