npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,window_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r
29,29000015,29000015,A,7,8,3753.4229580406704,3787.7308193687954,34.307861328125,6.024011548588987,3759.4469695892594,3753.4229580406704,3787.7308193687954,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
29,29000015,29000016,A,8,1,3787.7308193687954,3800.947066927389,13.21624755859375,6.024011548588987,3793.7548309173844,3787.7308193687954,3800.947066927389,13.21624755859375,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,
29,29000016,29000016,B,1,2,3800.947066927389,3829.53990892327,28.592841995880917,28.592841995880917,3829.53990892327,3800.947066927389,3829.53990892327,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000016,29000016,B,2,3,3829.53990892327,3858.132750919151,28.592841995880917,28.592841995880917,3858.132750919151,3829.53990892327,3858.132750919151,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000016,29000016,B,3,4,3858.132750919151,3886.725592915032,28.592841995880917,28.592841995880917,3886.725592915032,3858.132750919151,3886.725592915032,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000016,29000016,B,4,5,3886.725592915032,3915.318434910913,28.592841995880917,28.592841995880917,3915.318434910913,3886.725592915032,3915.318434910913,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000016,29000016,B,5,6,3915.318434910913,3943.911276906794,28.592841995880917,28.592841995880917,3943.911276906794,3915.318434910913,3943.911276906794,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000016,29000016,B,6,7,3943.911276906794,3972.5041189026747,28.592841995880917,28.592841995880917,3972.5041189026747,3943.911276906794,3972.5041189026747,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000016,29000016,B,7,8,3972.5041189026747,4001.0969608985556,28.592841995880917,28.592841995880917,4001.0969608985556,3972.5041189026747,4000.0,27.49588109732531,27.49588109732531,gray,True,False,0.03759765625,1.3149324665039004,,
30,30000008,30000008,B,4,5,1999.1385683398992,2027.7314103357799,28.59284199588069,28.59284199588069,2027.7314103357799,2000.0,2027.7314103357799,27.731410335779856,27.731410335779856,gray,True,False,0.03759765625,1.3149324665039108,,
30,30000008,30000008,B,5,6,2027.7314103357799,2056.324252331661,28.592841995880917,28.592841995880917,2056.324252331661,2027.7314103357799,2056.324252331661,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
30,30000008,30000008,B,6,7,2056.324252331661,2084.9170943275417,28.592841995880917,28.592841995880917,2084.9170943275417,2056.324252331661,2084.9170943275417,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
30,30000008,30000008,B,7,8,2084.9170943275417,2113.5099363234226,28.592841995880917,28.592841995880917,2113.5099363234226,2084.9170943275417,2113.5099363234226,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
30,30000008,30000009,B,8,1,2113.5099363234226,2142.1027783193035,28.592841995880917,28.592841995880917,2142.1027783193035,2113.5099363234226,2142.1027783193035,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
30,30000009,30000009,A,1,2,2142.1027783193035,2155.4296445753757,13.326866256072208,6.024011548588987,2148.1267898678925,2142.1027783193035,2155.4296445753757,13.326866256072208,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,12.871691164640106,0.45202010981720686
30,30000009,30000009,A,2,3,2155.4296445753757,2189.7375059035007,34.307861328125,6.024011548588987,2161.4536561239647,2155.4296445753757,2189.7375059035007,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
30,30000009,30000009,A,3,4,2189.7375059035007,2224.0453672316257,34.307861328125,6.024011548588987,2195.7615174520897,2189.7375059035007,2224.0453672316257,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
30,30000009,30000009,A,4,5,2224.0453672316257,2258.3532285597507,34.307861328125,6.024011548588987,2230.0693787802147,2224.0453672316257,2258.3532285597507,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
30,30000009,30000009,A,5,6,2258.3532285597507,2292.6610898878757,34.307861328125,6.024011548588987,2264.3772401083397,2258.3532285597507,2292.6610898878757,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
