order_mode,npu,rowposition,role,profile,data_key,sim_category,request_id,sourceid,source_npu,original_request_id,arrival_ms,n_layers,per_layer_compute_ms,request_pure_compute_ms,total_gib_per_layer,request_total_read_gib,ssu0_gib_per_layer,ssu1_gib_per_layer,ssu2_gib_per_layer,ssu3_gib_per_layer,ssu4_gib_per_layer,ssu5_gib_per_layer,ssu0_blocks_per_layer,ssu1_blocks_per_layer,ssu2_blocks_per_layer,ssu3_blocks_per_layer,ssu4_blocks_per_layer,ssu5_blocks_per_layer
random,20,32,short,S3,64K/1024,SL,20000032,30000009,30,30000060,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,33,short,S2,48K/1024,SL,20000033,31000005,31,31000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
random,20,34,short,S1,32K/1024,SL,20000034,22000001,22,22000012,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
random,20,35,short,S1,32K/1024,SL,20000035,25000021,25,25000011,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,20,36,short,S1,32K/1024,SL,20000036,27000037,27,27000015,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,20,37,short,S2,48K/1024,SL,20000037,20000024,20,20000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
random,20,38,short,S1,32K/1024,SL,20000038,31000060,31,31000015,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,20,39,short,S1,32K/1024,SL,20000039,30000014,30,30000006,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,20,40,short,S3,64K/1024,SL,20000040,26000042,26,26000065,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,41,short,S3,64K/1024,SL,20000041,29000011,29,29000047,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,42,short,S2,48K/1024,SL,20000042,24000048,24,24000039,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
random,20,43,short,S3,64K/1024,SL,20000043,28000005,28,28000060,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,44,short,S1,32K/1024,SL,20000044,24000014,24,24000001,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,20,45,short,S3,64K/1024,SL,20000045,25000014,25,25000044,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,46,short,S1,32K/1024,SL,20000046,25000063,25,25000014,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,20,47,short,S1,32K/1024,SL,20000047,30000007,30,30000003,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,20,48,short,S3,64K/1024,SL,20000048,27000052,27,27000045,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,49,short,S1,32K/1024,SL,20000049,30000049,30,30000014,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,20,50,short,S2,48K/1024,SL,20000050,22000005,22,22000041,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
random,20,51,long,L,176K/1024,LL,20000051,2000016,2,2000016,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
random,20,52,long,L,176K/1024,LL,20000052,7000002,7,7000002,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
random,20,53,long,L,176K/1024,LL,20000053,11,0,11,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
random,20,54,short,S2,48K/1024,SL,20000054,31000017,31,31000036,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
random,20,55,short,S1,32K/1024,SL,20000055,29000033,29,29000016,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,20,56,short,S2,48K/1024,SL,20000056,25000016,25,25000026,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
random,20,57,short,S1,32K/1024,SL,20000057,25000042,25,25000012,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,20,58,short,S3,64K/1024,SL,20000058,22000065,22,22000060,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,59,short,S1,32K/1024,SL,20000059,26000055,26,26000014,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,20,60,short,S3,64K/1024,SL,20000060,27000049,27,27000060,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,20,61,short,S2,48K/1024,SL,20000061,20000042,20,20000033,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
random,20,62,short,S1,32K/1024,SL,20000062,29000020,29,29000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,0,short,S1,32K/1024,SL,21000000,30000053,30,30000012,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,1,short,S1,32K/1024,SL,21000001,28000039,28,28000005,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,2,short,S2,48K/1024,SL,21000002,23000042,23,23000023,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
random,21,3,short,S1,32K/1024,SL,21000003,26000035,26,26000002,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,21,4,short,S3,64K/1024,SL,21000004,31000051,31,31000059,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,5,short,S1,32K/1024,SL,21000005,21000057,21,21000001,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
random,21,6,short,S2,48K/1024,SL,21000006,25000060,25,25000032,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
random,21,7,long,L,176K/1024,LL,21000007,13000005,13,13000005,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
random,21,8,short,S3,64K/1024,SL,21000008,30000062,30,30000055,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,9,long,L,176K/1024,LL,21000009,4000016,4,4000016,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
random,21,10,short,S3,64K/1024,SL,21000010,21000054,21,21000058,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,11,short,S2,48K/1024,SL,21000011,30000039,30,30000033,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
random,21,12,long,L,176K/1024,LL,21000012,20,0,20,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
random,21,13,short,S1,32K/1024,SL,21000013,25000005,25,25000021,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,21,14,short,S2,48K/1024,SL,21000014,21000053,21,21000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
random,21,15,short,S3,64K/1024,SL,21000015,20000061,20,20000065,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,16,short,S1,32K/1024,SL,21000016,21000052,21,21000014,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
random,21,17,short,S1,32K/1024,SL,21000017,26000020,26,26000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,21,18,short,S3,64K/1024,SL,21000018,28000016,28,28000049,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,19,short,S1,32K/1024,SL,21000019,28000060,28,28000002,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,20,short,S3,64K/1024,SL,21000020,22000033,22,22000052,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,21,long,L,176K/1024,LL,21000021,10,0,10,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
random,21,22,short,S1,32K/1024,SL,21000022,25000050,25,25000013,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,21,23,short,S3,64K/1024,SL,21000023,20000004,20,20000056,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,24,long,L,176K/1024,LL,21000024,19000000,19,19000000,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
random,21,25,short,S3,64K/1024,SL,21000025,20000022,20,20000063,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,26,short,S3,64K/1024,SL,21000026,31000047,31,31000046,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,27,short,S1,32K/1024,SL,21000027,29000052,29,29000004,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,28,short,S1,32K/1024,SL,21000028,27000048,27,27000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,21,29,short,S1,32K/1024,SL,21000029,23000020,23,23000017,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.007049560546875,42,41,41,41,41,42
random,21,30,short,S3,64K/1024,SL,21000030,28000020,28,28000061,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,31,short,S1,32K/1024,SL,21000031,28000033,28,28000009,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,32,short,S3,64K/1024,SL,21000032,20000008,20,20000060,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,33,short,S2,48K/1024,SL,21000033,26000037,26,26000038,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
random,21,34,short,S3,64K/1024,SL,21000034,29000008,29,29000044,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,35,short,S2,48K/1024,SL,21000035,26000049,26,26000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
random,21,36,short,S2,48K/1024,SL,21000036,27000047,27,27000038,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
random,21,37,short,S1,32K/1024,SL,21000037,24000052,24,24000000,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,0.0068817138671875,42,42,41,41,41,41
random,21,38,long,L,176K/1024,LL,21000038,19000007,19,19000007,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
random,21,39,long,L,176K/1024,LL,21000039,9000019,9,9000019,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
random,21,40,short,S1,32K/1024,SL,21000040,30000048,30,30000015,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,41,short,S3,64K/1024,SL,21000041,21000006,21,21000045,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,42,short,S1,32K/1024,SL,21000042,30000004,30,30000018,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,43,short,S2,48K/1024,SL,21000043,30000045,30,30000040,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
random,21,44,short,S1,32K/1024,SL,21000044,29000010,29,29000010,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,45,short,S1,32K/1024,SL,21000045,31000035,31,31000005,0.0,8,7.257231579079756,58.057852632638046,0.0416259765625,0.3330078125,0.0068817138671875,0.007049560546875,0.007049560546875,0.0068817138671875,0.0068817138671875,0.0068817138671875,41,42,42,41,41,41
random,21,46,short,S2,48K/1024,SL,21000046,23000043,23,23000034,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
random,21,47,short,S3,64K/1024,SL,21000047,26000026,26,26000061,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
random,21,48,long,L,176K/1024,LL,21000048,14000006,14,14000006,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
random,21,49,short,S2,48K/1024,SL,21000049,28000040,28,28000023,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
