experiment,case,ssu,seed,strategy,seq_len_k,nql,share_of_total_compute,request_count,compute_ms,processing_ms,aggregate_compute_fraction,mean_request_compute_fraction,min_request_compute_fraction,mean_io_stall_ms,mean_admission_wait_ms,admission_slo_passed,arrival_slo_passed
coflow,npu32_ssu7_arrival218_seed20260907_baseline,7,20260907,baseline,32,256,0.00725432155228549,64,1022.7096043384022,1630.4098691469962,0.6272714755299336,0.7679146060556301,0.1887029254429465,9.495316637633694,736.0067277157702,45,0
coflow,npu32_ssu7_arrival218_seed20260907_baseline,7,20260907,baseline,64,512,0.023194043825860464,64,3269.8814373178748,3634.478164092864,0.8996838857426483,0.9354775299632053,0.3668423801518123,5.696823855858883,718.8628658581015,59,0
coflow,npu32_ssu7_arrival218_seed20260907_baseline,7,20260907,baseline,96,512,0.03294291466210599,64,4644.271001362178,4983.696792980151,0.9318927684171967,0.9497119521834637,0.5118915514502653,5.303527994030355,750.214298443735,62,2
coflow,npu32_ssu7_arrival218_seed20260907_baseline,7,20260907,baseline,192,512,0.12437905906521143,128,17534.880052909888,18032.237421216454,0.97241843279407,0.975565279295443,0.7799699755597104,3.8856044398952925,706.3445480072963,128,5
coflow,npu32_ssu7_arrival218_seed20260907_baseline,7,20260907,baseline,192,1024,0.18576762192341098,96,26189.400310814995,26507.926299675924,0.987983745493331,0.9884578160255942,0.9235735389939752,3.31797905063442,694.1169340661759,96,8
coflow,npu32_ssu7_arrival218_seed20260907_baseline,7,20260907,baseline,192,2048,0.6179054772998038,160,87111.91827562709,87434.29574964539,0.9963129173597809,0.9963776060707907,0.9605424242009021,2.014859212614687,638.5378590742549,160,12
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,32,128,0.00855656167132576,128,1206.2985819289636,1215.8517032562297,0.9921428564834992,0.9942132303150457,0.6646635609921779,0.07463376036938921,763.95512645732,127,2
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,32,256,0.00725432155228549,64,1022.7096043384022,1031.7402570697982,0.9912471645169264,0.9922782610398934,0.8563389802086869,0.1411039489274406,730.3057204385284,64,4
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,64,512,0.023194043825860464,64,3269.8814373178748,3306.634530121021,0.9888850453630867,0.9901514016300489,0.850343353239063,0.5742670750488315,709.0292334191286,64,5
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,96,512,0.03294291466210599,64,4644.271001362178,5538.482577222404,0.8385457454469992,0.9055295219822558,0.35957348495765384,13.97205587281557,727.1425705585107,53,0
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,192,512,0.12437905906521143,128,17534.880052909888,18716.117805080616,0.9368866041305813,0.9524231001975813,0.6080519362362946,9.22841993883407,686.465543597368,118,0
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,192,1024,0.18576762192341098,96,26189.400310814995,26651.09654005843,0.9826762764320233,0.9840892355852858,0.8689397117277153,4.80933572128536,677.0901228547697,96,8
coflow,npu32_ssu7_arrival218_seed20260907_new_once,7,20260907,new_once,192,2048,0.6179054772998038,160,87111.91827562709,87614.44921391128,0.9942642915318994,0.9944649486013205,0.9300884788816662,3.14081836427655,622.5467366347752,160,20
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,32,128,0.00855656167132576,128,1206.2985819289636,1236.4451833493495,0.9756183275843066,0.9879079958039625,0.4758602038708138,0.23552032359689146,771.6142503968173,125,0
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,32,256,0.00725432155228549,64,1022.7096043384022,1043.9893138199927,0.979616927874743,0.9844120351860818,0.7277251948143332,0.3324954606492656,738.1870409908915,64,4
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,64,512,0.023194043825860464,64,3269.8814373178748,3306.2532091223675,0.9889990967103977,0.9901765865042523,0.8392065502030079,0.5683089344448807,719.888239823124,64,5
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,96,512,0.03294291466210599,64,4644.271001362178,5328.591103986122,0.8715757900597721,0.9203456923445399,0.40326767959903187,10.692501603498688,738.134665370549,55,0
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,192,512,0.12437905906521143,128,17534.880052909888,18957.061806874746,0.9249787879338397,0.9493360419032537,0.43991959166640315,11.11079495285065,693.4535648236215,120,0
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,192,1024,0.18576762192341098,96,26189.400310814995,26908.883417825968,0.9732622459342053,0.977399301962896,0.7336740490995465,7.4946156980305645,683.8580598658477,96,8
coflow,npu32_ssu7_arrival218_seed20260907_once,7,20260907,once,192,2048,0.6179054772998038,160,87111.91827562709,87616.27397154305,0.9942435842902909,0.9944460967073553,0.9288959449367354,3.152223099475388,631.5846724308752,160,20
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,32,128,0.00855656167132576,128,1206.2985819289636,1213.2477321918918,0.9942722742614374,0.9956752051171919,0.6599527939636528,0.05429023642926054,669.8809880049366,127,0
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,32,256,0.00725432155228549,64,1022.7096043384022,1035.053748792855,0.9880739097183607,0.989756540057108,0.801201323712005,0.19287725710009465,613.3142903954921,64,5
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,64,512,0.023194043825860464,64,3269.8814373178748,3338.924204800457,0.9793218524148234,0.9822315406866884,0.7576148630266647,1.0787932419150688,606.0235915911105,64,5
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,96,512,0.03294291466210599,64,4644.271001362178,4737.2862257296965,0.980365293559354,0.9830603099945345,0.7739078270524363,1.4533628807420835,621.8863709565987,64,3
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,192,512,0.12437905906521143,128,17534.880052909888,18072.08338082831,0.970274410725201,0.9751730191617458,0.6724921732648425,4.196900999363173,636.9766642101599,128,7
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,192,1024,0.18576762192341098,96,26189.400310814995,26624.24030795468,0.9836675153127369,0.9847179558950959,0.8425253140947424,4.529583303538197,629.506268333105,96,7
coflow,npu32_ssu7_arrival218_seed20260907_strategy1,7,20260907,strategy1,192,2048,0.6179054772998038,160,87111.91827562709,87546.51954585472,0.9950357675841128,0.9951850482951281,0.910514496678019,2.716257938923297,588.4590036667238,160,18
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,32,128,0.00855656167132576,128,1206.2985819289636,1212.2420018013481,0.9950971671798594,0.9963318354260678,0.6731663480617178,0.04643296775313628,666.2077006542986,128,1
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,32,256,0.00725432155228549,64,1022.7096043384022,1046.4980923475428,0.9772684841156496,0.9821033388219075,0.7512981404675846,0.3716951251420868,614.7206109955199,64,5
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,64,512,0.023194043825860464,64,3269.8814373178748,3328.6784900998123,0.9823362175239176,0.9851024496954003,0.7876205564678992,0.9187039497174994,603.2329476919864,64,5
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,96,512,0.03294291466210599,64,4644.271001362178,4769.023132376443,0.9738411562386153,0.9803261149325053,0.6661423258232705,1.949252047097482,621.0716640506851,63,1
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,192,512,0.12437905906521143,128,17534.880052909888,17935.106958428714,0.9776847215661161,0.9814244313509446,0.7361890124671058,3.126772699366365,637.7290024021479,128,7
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,192,1024,0.18576762192341098,96,26189.400310814995,26531.156839632,0.9871186721754065,0.9881735234526933,0.8379395076363008,3.559963841843603,627.020202066963,96,7
coflow,npu32_ssu7_arrival218_seed20260907_strategy2,7,20260907,strategy2,192,2048,0.6179054772998038,160,87111.91827562709,87614.26500222515,0.9942663820031441,0.9944883663075116,0.9059245119395978,3.139667041238563,587.8937375083763,160,20
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,32,128,0.00855656167132576,128,1206.2985819289636,1212.6212425109397,0.994785955943767,0.9954584258853799,0.7755143612892481,0.04939578579682202,670.5049671681079,128,1
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,32,256,0.00725432155228549,64,1022.7096043384022,1047.5657288231275,0.976272491738872,0.981545674829023,0.7232344230372293,0.38837694507310183,611.9368022105391,64,5
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,64,512,0.023194043825860464,64,3269.8814373178748,3319.5715034958102,0.9850311806431621,0.9868078241946135,0.8076935042790556,0.7764072840299856,605.8731268601268,64,5
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,96,512,0.03294291466210599,64,4644.271001362178,4704.959004913421,0.9871012683664477,0.9884086623233946,0.8148566437264535,0.948250055487792,624.6183552836659,64,3
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,192,512,0.12437905906521143,128,17534.880052909888,18049.701854077197,0.9714775454282079,0.9769027901176238,0.6652451916372114,4.022045321620103,638.7847240432146,127,6
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,192,1024,0.18576762192341098,96,26189.400310814995,26542.95526515729,0.9866798948794371,0.987653887106052,0.848473947112099,3.682864107731822,624.5652754480145,96,7
coflow,npu32_ssu7_arrival218_seed20260907_strategy3,7,20260907,strategy3,192,2048,0.6179054772998038,160,87111.91827562709,87527.03310681069,0.9952572957582484,0.9954092490323049,0.9084235437387105,2.5944676948981718,585.8197248435453,160,18
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,32,128,0.00855656167132576,128,1206.2985819289636,4953.837075663291,0.24350792395962012,0.38198801198601795,0.07770711041464225,29.277644482299554,794.9247220669736,23,0
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,32,256,0.00725432155228549,64,1022.7096043384022,2402.52708343377,0.4256807806206756,0.6145277298410247,0.14007489162933073,21.559648110864636,805.4286768969952,32,0
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,64,512,0.023194043825860464,64,3269.8814373178748,4065.628116392218,0.8042746025230468,0.854100567493858,0.37405127785676673,12.433541860536232,824.538332261989,56,0
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,96,512,0.03294291466210599,64,4644.271001362178,5232.531878730582,0.8875762458782923,0.9084957165654755,0.5252814316632645,9.191576208880942,815.0477397286384,60,0
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,192,512,0.12437905906521143,128,17534.880052909888,18021.506034136342,0.972997485320889,0.9751533133903854,0.7385728445557871,3.801765478331774,810.1527765415219,128,2
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,192,1024,0.18576762192341098,96,26189.400310814995,26602.161824825875,0.9844839108667598,0.985242626519837,0.9091102345354204,4.2995991042796105,732.0994283222572,96,9
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,192,2048,0.6179054772998038,160,87111.91827562709,87645.1701055906,0.9939157876090482,0.9940509676739124,0.9527072620347325,3.332823937272532,707.0188535302382,160,16
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,32,128,0.00855656167132576,128,1206.2985819289636,4378.19588207784,0.2755241232734586,0.45743766343866676,0.0572691058970949,24.780447657413227,782.6184438082893,33,0
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,32,256,0.00725432155228549,64,1022.7096043384022,2390.59443691341,0.4278055652379341,0.583753651885831,0.1288258596821042,21.37320050898405,766.3568435904183,28,0
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,64,512,0.023194043825860464,64,3269.8814373178748,4059.8801117749626,0.8054132997263055,0.8723821145789497,0.2908154705406025,12.34372928839166,732.5071788321823,56,0
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,96,512,0.03294291466210599,64,4644.271001362178,5320.520420265416,0.8728978811306766,0.9119697059958722,0.4208637983150185,10.566397170362654,773.7136804421903,57,0
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,192,512,0.12437905906521143,128,17534.880052909888,18315.963807393913,0.9573550285042215,0.9642614208037007,0.7142176126270278,6.102216831906665,734.4885122602803,128,5
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,192,1024,0.18576762192341098,96,26189.400310814995,26562.015473893094,0.985971879150348,0.9866237208136949,0.9109445305139229,3.881407948729892,729.6215244524527,96,8
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,192,2048,0.6179054772998038,160,87111.91827562709,87571.11259466584,0.9947563265392756,0.9948596925270253,0.9536806195838864,2.8699644939926805,695.0151290028737,160,11
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,32,128,0.009118814601302875,128,1206.2985819289636,6130.133540057877,0.1967817787404309,0.30058885028059723,0.08150639203545033,38.46746061038226,803.670300889414,7,0
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,32,256,0.007731004091889822,64,1022.7096043384022,2877.5241846136573,0.3554130352081518,0.4852355889686436,0.1234933139274883,28.98147781680035,814.8091828315218,14,0
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,64,512,0.024718127868030067,64,3269.8814373178748,4555.247186596122,0.717827442370097,0.7752309725989033,0.3814460177425591,20.08383983247225,835.2264686046536,46,0
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,96,512,0.03510759844540949,64,4644.271001362178,5443.960985503604,0.8531051221213979,0.8792759150035923,0.5280884935405918,12.495156002209399,830.3002404052248,56,0
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,192,512,0.1325520253890054,128,17534.880052909888,18147.406126084592,0.966247183265807,0.9689755222487052,0.7221377836238162,4.7853599466775485,823.0324769558581,128,2
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,192,1024,0.2639659196943214,128,34919.20041442002,35453.48234865058,0.984930057674549,0.9856280650022777,0.9090848102130759,4.174077611175984,759.8474997285558,128,11
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,192,2048,0.5268065099100453,128,69689.53462050181,70219.6280688141,0.9924509220158102,0.9925944473811045,0.9527002666608549,4.141355064940766,706.3718742014887,128,12
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,32,128,0.012370207149592513,128,1206.2985819289636,18085.473087544182,0.06669986325985384,0.06855639478159742,0.048927972150882224,131.86855082511903,1068.58684096613,0,0
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,32,256,0.010487560749108824,64,1022.7096043384022,8798.525352593646,0.11623647865456521,0.12142799590517503,0.07902255714876873,121.49712106648767,1098.9222277039698,0,0
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,64,512,0.03353159105065696,64,3269.8814373178748,9439.716463122191,0.3463961497246454,0.3530649505105422,0.24710373579676434,96.4036722781921,1166.8059843053124,0,0
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,96,512,0.04762551760098043,64,4644.271001362178,9334.237859026252,0.4975522449185443,0.5082969254360672,0.3536177662148504,73.28073215100082,1116.453688244642,3,0
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,192,512,0.17981460133269594,128,17534.880052909888,22559.334302911982,0.7772782573041824,0.7882400001782925,0.6121096595393932,39.25354882814169,1126.0490293432035,113,2
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,192,1024,0.7161705221169683,256,69838.40082884001,72279.168038186,0.9662313876100993,0.9672822071695409,0.9065437064742683,9.5342469115074,1056.7681442156882,256,22
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,32,128,0.009760155884631362,128,1206.2985819289636,3581.438029707783,0.3368196160097703,0.4609779929540952,0.1211017452486912,18.555776935772148,678.7596271455379,25,0
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,32,256,0.008274738371233761,64,1022.7096043384022,1807.6621007247757,0.5657637032542479,0.6846691868873295,0.20461073546409894,12.264882756036213,681.3025782003659,41,0
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,64,512,0.02645659460317951,64,3269.8814373178748,3532.120415046241,0.9257559349870202,0.9425902112667288,0.5479468704320622,4.097484027005422,700.2287242140593,60,0
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,96,512,0.03757677379615553,64,4644.271001362178,4833.014573615322,0.9609470301861815,0.9675875772590347,0.6661549916823527,2.9491183164550425,696.3205767125489,63,1
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,192,512,0.1418746281381203,128,17534.880052909888,17865.973693447653,0.9814679207403516,0.9825797253044928,0.800353384089536,2.58666906670196,685.2427764786846,128,2
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,192,1024,0.3531638481934044,160,43649.000518025045,44141.72602416639,0.988837647493177,0.9893085931209749,0.921452942204942,3.0795344133833193,638.3746331686928,160,12
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,192,2048,0.4228932610132793,96,52267.15096537636,52567.446083407776,0.9942874318536429,0.9943900451333652,0.9595266321957697,3.1280741461613863,561.6864736592878,96,18
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,32,128,0.009760155884631362,128,1206.2985819289636,3803.30090178762,0.3171714815837951,0.5162781603694704,0.06670355308989705,20.289080623895885,638.3681016499685,51,0
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,32,256,0.008274738371233761,64,1022.7096043384022,2221.2729106672023,0.4604160071583512,0.6279640639145168,0.17683008870849992,18.72755166138675,622.2425927339617,34,0
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,64,512,0.02645659460317951,64,3269.8814373178748,3754.4927361561686,0.8709249603358038,0.9124812087487887,0.3503644314070774,7.572051544348126,606.9053658910284,57,0
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,96,512,0.03757677379615553,64,4644.271001362178,5146.030482811189,0.9024958202006397,0.9281227918796825,0.49082069544343687,7.83999189764048,627.5120290971489,59,0
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,192,512,0.1418746281381203,128,17534.880052909888,18156.873601816693,0.9657433563427698,0.9703736258724297,0.7459458964393174,4.85932460083513,594.0390132011063,128,5
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,192,1024,0.3531638481934044,160,43649.000518025045,44140.89130543982,0.9888563467372903,0.9892479862889747,0.9235472992820885,3.0743174213422835,585.0334405299083,160,11
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,192,2048,0.4228932610132793,96,52267.15096537636,52453.24927988867,0.9964521108402781,0.9965236147892962,0.9605431020543433,1.9385241095041426,579.5896860554445,96,5
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,32,128,0.010498535194804322,128,1206.2985819289636,5216.476517852692,0.23124777381831746,0.300112687747596,0.11309144481684358,31.329515124404242,651.6792013885354,7,0
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,32,256,0.008900742267343057,64,1022.7096043384022,2574.052413849442,0.39731498816256083,0.49811017944241226,0.18421913102644533,24.23973139860925,654.6001913091611,17,0
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,64,512,0.02845809973317254,64,3269.8814373178748,3803.547146591511,0.8596926267229598,0.8865632320099281,0.498076682313055,8.338526707400275,677.755948283704,57,0
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,96,512,0.040419547276630385,64,4644.271001362178,5090.9049800010525,0.9122682547811407,0.9273402819330725,0.5788142554245231,6.9786559162320865,669.4036474132607,62,0
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,192,512,0.1526077856095726,128,17534.880052909888,17907.92652293619,0.9791686396776025,0.9803757473335436,0.7959046381811462,2.9144255470810734,666.1080777993967,128,2
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,192,1024,0.45585785312661864,192,52378.80062163007,53041.8983216477,0.9874986054232715,0.9879801528266433,0.921452942204942,3.45363385425861,603.0905643581634,192,16
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,192,2048,0.3032574367918622,64,34844.76731025085,35048.134177934,0.9941974980279781,0.9943083957717951,0.9595550167496955,3.1776073075493976,564.7995747279706,64,9
multi_ssu,npu32_ssu7_replicated_seed20260906_baseline_none,7,20260906,baseline,32,128,0.012370207149592513,128,1206.2985819289636,11904.902234514882,0.1013278864593817,0.10541617990520986,0.06625872907525769,83.58284103582763,784.6480492114757,0,0
multi_ssu,npu32_ssu7_replicated_seed20260906_baseline_none,7,20260906,baseline,32,256,0.010487560749108824,64,1022.7096043384022,5595.554767199852,0.18277179777300084,0.20164909505238685,0.11860955700620368,71.45070566970946,806.3504550793713,1,0
multi_ssu,npu32_ssu7_replicated_seed20260906_baseline_none,7,20260906,baseline,64,512,0.03353159105065696,64,3269.8814373178748,6340.377490694695,0.5157234631718441,0.5300585397981301,0.3539564770794262,47.97650083401253,839.5884236427054,4,0
multi_ssu,npu32_ssu7_replicated_seed20260906_baseline_none,7,20260906,baseline,96,512,0.04762551760098043,64,4644.271001362178,6743.549733526523,0.688698264991288,0.7046658751196763,0.4557336750315904,32.80123019006762,816.5376767251493,46,0
multi_ssu,npu32_ssu7_replicated_seed20260906_baseline_none,7,20260906,baseline,192,512,0.17981460133269594,128,17534.880052909888,18806.23504587196,0.9323971549934904,0.935883643833787,0.7778456703796276,9.932460882516766,826.2064485662511,128,2
multi_ssu,npu32_ssu7_replicated_seed20260906_baseline_none,7,20260906,baseline,192,1024,0.7161705221169683,256,69838.40082884001,71407.14102101442,0.9780310460586462,0.9786959721457851,0.9213615309399813,6.127891375681075,756.5487070058745,256,22
