experiment,case,ssu,seed,strategy,start_ms,end_ms,seq_len_k,nql,compute_ms,active_ms,share_of_fleet_time_compute,share_of_fleet_time_active,profile_compute_fraction,all_cards_active
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,512,4021.248147966512,4086.8607768115617,0.1256640046239535,0.1277143992753613,0.9839454700249812,True
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,1024,6889.672559705048,6946.6768388837245,0.21530226749078277,0.21708365121511639,0.9917940217314274,True
multi_ssu,npu32_ssu6_near_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,2048,17398.910202359642,17475.362148078522,0.5437159438237388,0.5461050671274538,0.995625158147164,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,32,128,236.78321774191306,1937.0011531405366,0.007399475554434784,0.06053128603564177,0.12224216663888252,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,32,256,303.6169137879611,1227.5807981936352,0.009488028555873784,0.0383618999435511,0.24732947455249246,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,64,512,885.0057887853413,1512.2088009666136,0.027656430899541916,0.04725652503020667,0.5852404695830629,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,96,512,1015.9342815479771,1625.7002314217739,0.03174794629837428,0.050803132231930434,0.6249210413530425,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,192,512,4588.285052601339,5244.300342798072,0.14338390789379185,0.16388438571243974,0.8749089016044571,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,192,1024,5618.837370354463,5877.44897672604,0.17558866782357696,0.18367028052268874,0.9559993447164499,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,0,1000,192,2048,14283.171920245772,14575.759696753328,0.4463491225076804,0.4554924905235415,0.9799264132645704,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,32,128,262.69978883804197,513.7515595990342,0.008209368401188811,0.016054736237469818,0.511336236221006,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,32,256,141.82105841411317,188.98258220818502,0.004431908075441036,0.005905705694005782,0.7504451296886278,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,64,512,596.6592374993108,611.2023759449858,0.018645601171853463,0.019100074248280804,0.9762056905894883,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,96,512,810.3485479637682,823.7331442861537,0.025323392123867756,0.0257416607589423,0.9837512956529331,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,192,512,2766.0080481695272,2790.428575313337,0.08643775150529773,0.08720089297854179,0.9912484672211802,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,192,1024,6192.404691992495,6214.745730511928,0.19351264662476547,0.19421080407849775,0.996405156463643,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,1000,2000,192,2048,20822.317283705626,20857.15603213638,0.6506974151158008,0.6517861260042619,0.9983296501029635,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,32,128,235.60519178299728,762.6276609224142,0.007362662243218665,0.023832114403825443,0.30893869165200205,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,32,256,269.28315749433136,536.8917111444748,0.008415098671697855,0.016777865973264836,0.5015595359449844,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,64,512,664.1946669552049,752.9951285030149,0.020756083342350153,0.023531097765719218,0.8820703372618771,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,96,512,1105.027956573365,1134.1385198464582,0.034532123642917655,0.03544182874520182,0.9743324446144072,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,192,512,3713.131149692765,3768.808517924084,0.11603534842789891,0.11777526618512763,0.9852267983458107,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,192,1024,5267.0315791135445,5309.13402698084,0.16459473684729825,0.16591043834315125,0.9920698088137666,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,2000,3000,192,2048,19680.07033173192,19735.404434678716,0.6150021978666225,0.6167313885837099,0.9971962012164513,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,32,128,263.87781479695695,582.4285365223031,0.008246181712404904,0.018200891766321975,0.4530647079426751,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,32,256,180.149774099737,243.0013092860595,0.005629680440616781,0.00759379091518936,0.7413531006438566,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,64,512,715.286564413298,752.6743429841517,0.022352705137915565,0.02352107321825474,0.9503267529717817,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,96,512,842.1594025216764,851.4233466141127,0.02631748132880239,0.02660697958169102,0.9891194619817785,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,192,512,3499.767484283895,3531.3390097881866,0.10936773388387172,0.11035434405588083,0.991059616361731,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,192,1024,4813.408769112294,4833.837461660599,0.15041902403475918,0.1510574206768937,0.9957738147568398,True
multi_ssu,npu32_ssu6_near_seed20260907_baseline_none,6,20260907,baseline,3000,4000,192,2048,21145.62276888509,21205.29599314459,0.6608007115276591,0.6626654997857685,0.997185928256847,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,32,128,241.4953215775737,1604.482239389626,0.007546728799299178,0.050140069980925815,0.1505129291237545,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,32,256,159.79837567787467,662.2536866767687,0.004993699239933583,0.02069542770864902,0.24129480725090885,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,64,512,459.8270771228262,767.1277380296922,0.01436959616008832,0.02397274181342788,0.5994139624045615,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,96,512,922.2651814581404,1223.7133718385294,0.028820786920566888,0.03824104286995404,0.7536611127101703,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,192,512,3168.197546224647,3466.341877526565,0.09900617331952022,0.10832318367270516,0.913988769187804,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,192,1024,8900.937416536648,9238.067181385131,0.27815429426677024,0.28868959941828537,0.9635064610129913,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,0,1000,192,2048,14770.165415605976,15038.013905153692,0.4615676692376867,0.46993793453605287,0.9821885728237078,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,32,128,248.56347733106213,1404.757287819254,0.0077676086665956915,0.04389866524435169,0.17694407388833142,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,32,256,255.6774010845984,702.361903004431,0.0079899187838937,0.02194880946888847,0.36402515567958615,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,64,512,766.3784618713635,1220.1706205973758,0.02394932693348011,0.03813033189366799,0.6280912266975884,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,96,512,1028.614852946294,1283.5621823045005,0.032144214154571686,0.04011131819701564,0.8013751629075924,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,192,512,4159.59118201761,4302.924686864228,0.1299872244380503,0.13446639646450712,0.9666892833880686,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,192,1024,6115.935671162594,6162.509568092934,0.19112298972383107,0.1925784240029042,0.9924423814006745,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,1000,2000,192,2048,16830.51287853906,16923.71375131728,0.5259535274543455,0.528866054728665,0.9944928829364674,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,32,128,235.60519178299728,877.4815007864427,0.007362662243218665,0.027421296899576335,0.26850160552881874,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,32,256,271.6572386524167,623.6688141829436,0.008489288707888022,0.019489650443216988,0.4355793210669185,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,64,512,696.7974707313269,817.9804800686543,0.021774920960353966,0.025561890002145447,0.851850976532892,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,96,512,814.4629792648093,837.5332590962357,0.02545196810202529,0.026172914346757368,0.9724544911131994,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,192,512,3940.231865844574,3996.255652421618,0.12313224580764293,0.12488298913817555,0.9859809302883075,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,192,1024,6893.031050698455,6959.696315080097,0.21540722033432672,0.217490509846253,0.9904212394674186,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,2000,3000,192,2048,17815.141908016565,17887.38397836401,0.5567231846255176,0.5589807493238753,0.9959612836379637,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,32,128,348.695683838836,1929.6688772977163,0.010896740119963624,0.06030215241555364,0.18070234118464146,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,32,256,207.73788838125984,540.6298256821019,0.00649180901191437,0.016894682052565686,0.3842516237781759,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,64,512,710.9537829552978,963.3096068506306,0.022217305717353055,0.030103425214082206,0.7380324849864569,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,96,512,1080.693909333825,1195.164023061197,0.03377168466668203,0.03734887572066241,0.9042222560932036,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,512,3523.1832011534734,3593.2179237228993,0.11009947503604604,0.1122880601163406,0.9805091914667776,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,1024,9399.98648033251,9477.450581552694,0.293749577510391,0.29617033067352166,0.9918264832347464,True
multi_ssu,npu32_ssu6_near_total_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,2048,14210.316677054858,14300.55916183276,0.4440723961579643,0.44689247380727376,0.9936895834801514,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,0,1000,32,128,245.02939945431808,4041.2893037230715,0.00765716873294744,0.12629029074134598,0.06063149184310628,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,0,1000,32,256,147.81349750203395,1456.4051549474548,0.004619171796938561,0.04551266109210796,0.10149201751992348,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,0,1000,64,512,457.3259353995491,1386.4665105134477,0.01429143548123591,0.04332707845354524,0.3298499689186062,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,0,1000,96,512,870.800812755409,1978.9820598551387,0.02721252539860653,0.06184318937047308,0.4400246118548197,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,0,1000,192,512,3565.7082918939723,5081.871014938227,0.11142838412168664,0.1588084692168196,0.7016526553728982,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,0,1000,192,1024,17188.53422547127,18054.985956022665,0.5371416945459772,0.5642183111257083,0.952010390223407,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,1000,2000,32,128,282.72623013959674,4146.07883317176,0.008835194691862398,0.1295649635366175,0.06819123357654791,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,1000,2000,32,256,311.6068325718543,2720.7303744159203,0.009737713517870446,0.0850228242004975,0.11453058175187582,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,1000,2000,64,512,673.0822958607201,2035.48568659067,0.021033821745647503,0.06360892770595844,0.3306740500779925,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,1000,2000,96,512,1177.3107126152208,2313.757545327777,0.036790959769225653,0.07230492329149303,0.5088306313652401,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,1000,2000,192,512,4366.223222963015,5845.598616548857,0.13644447571759424,0.18267495676715176,0.7469249104107597,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,1000,2000,192,1024,14558.420844149521,14938.34894394502,0.45495065137967255,0.4668234044982819,0.9745669282983581,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,2000,3000,32,128,244.44883138114437,3865.2373916941183,0.007639025980660762,0.1207886684904412,0.063242902468664,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,2000,3000,32,256,235.70260412488983,2063.5481311207363,0.007365706378902807,0.06448587909752301,0.11422200459985253,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,2000,3000,64,512,881.3352311520973,2586.546160162549,0.02754172597350304,0.08082956750507965,0.3407382573434184,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,2000,3000,96,512,763.8494324853723,1560.1403235529451,0.023870294765167884,0.04875438511102954,0.48960303182590625,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,2000,3000,192,512,3807.4544907065524,4753.621779391818,0.11898295283457977,0.1485506806059943,0.8009586516144078,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,2000,3000,192,1024,16631.696730939715,17170.90621407784,0.5197405228418661,0.5365908191899326,0.9685974941324852,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,3000,4000,32,128,357.95929275527305,4969.069284530864,0.011186227898602283,0.1552834151415895,0.07203749278957144,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,3000,4000,32,256,231.70764473294366,1853.941237298638,0.00724086389790449,0.05793566366558244,0.1249811159444098,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,3000,4000,64,512,733.3261861166884,1962.7651503745842,0.022916443316146513,0.06133641094920576,0.37361891511918105,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,3000,4000,96,512,1014.3335325218923,1844.8500090606426,0.031697922891309134,0.05765156278314508,0.5498189703987745,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,512,3700.3481742926638,4425.330174607992,0.11563588044664574,0.13829156795649977,0.8361744837763322,True
multi_ssu,npu32_ssu6_replicated_seed20260906_baseline_none,6,20260906,baseline,3000,4000,192,1024,16400.637248649145,16944.04414412728,0.5125199140202858,0.5295013795039776,0.9679293272104418,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,32,128,287.4383339752585,1078.1047731497656,0.008982447936726827,0.03369077416093018,0.26661447118491594,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,32,256,191.75805081344942,523.1675400339168,0.005992439087920294,0.0163489856260599,0.36653277609887225,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,64,512,510.9189745809179,651.2088937200986,0.015966217955653686,0.02035027792875308,0.7845700197094055,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,96,512,1038.9109334740979,1164.2887234464197,0.032465966671065556,0.036384022607700614,0.8923138329458434,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,192,512,3645.0292119632377,3808.305764506898,0.11390716287385118,0.11900955514084056,0.9571261966238677,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,192,1024,10732.702931765825,11052.715523791721,0.33539696661768204,0.3453973601184913,0.9710466996696833,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,0,1000,192,2048,13536.877613037603,13722.208781351183,0.4230274254074251,0.42881902441722447,0.9864940716712131,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,32,128,261.521762879127,822.8547377709936,0.008172555089972718,0.02571421055534355,0.3178225157790978,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,32,256,271.6572386523859,364.67042234666144,0.008489288707887059,0.01139595069833317,0.7449390518273079,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,64,512,819.3019694320587,856.7690339671958,0.025603186544751834,0.02677403231147487,0.9562693525912707,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,96,512,1092.736971276211,1105.5760707945337,0.0341480303523816,0.03454925221232918,0.988386959651636,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,192,512,4626.8351740357775,4678.04784556282,0.14458859918861805,0.14618899517383813,0.989052554993507,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,192,1024,10235.484211312216,10270.567367649037,0.31985888160350673,0.3209552302390324,0.9965841072765533,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,1000,2000,192,2048,13847.652474375493,13901.51452190876,0.4327391398242341,0.43442232880964876,0.9961254547158598,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,32,128,259.72066029133885,531.9916064066642,0.008116270634104339,0.016624737700208257,0.4882044324827252,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,32,256,312.9253800868173,440.8737946951287,0.00977891812771304,0.013777306084222772,0.7097844867445801,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,64,512,773.6080176112284,779.4579061513061,0.02417525055035089,0.024358059567228318,0.9924949269307404,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,96,512,1037.3843948059405,1043.4941632636728,0.03241826233768564,0.03260919260198977,0.9941448944586109,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,192,512,4386.2790004796425,4442.404015951863,0.13707121876498882,0.1388251254984957,0.9873660713274421,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,192,1024,10983.626551252062,11047.300888691825,0.34323832972662693,0.34522815277161956,0.9942362086376283,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,2000,3000,192,2048,13673.296233893803,13714.477624839537,0.42729050730918133,0.42857742577623553,0.9969972322627041,True
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,32,128,378.7694094405838,1129.6384970377194,0.011836544045018244,0.03530120303242873,0.33530143531212925,False
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,32,256,213.12399062851955,445.7053994917828,0.006660124707141236,0.013928293734118214,0.4781723328268738,False
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,64,512,1063.6410026707204,1142.2731081846719,0.03323878133346001,0.03569603463077099,0.9311617292304853,False
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,96,512,1372.48009313085,1416.8970074355957,0.042890002910339065,0.04427803148236237,0.968651981003803,False
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,192,512,4621.675577280108,4682.154978275034,0.14442736179000337,0.1463173430710948,0.9870829989020979,False
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,192,1024,11697.186823694927,11771.142244033777,0.36553708824046643,0.36784819512605554,0.993717226518409,False
multi_ssu,npu32_ssu7_near_seed20260906_baseline_none,7,20260906,baseline,3000,4000,192,2048,11087.254946819485,11107.1754580584,0.3464767170881089,0.347099233064325,0.9982065187216915,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,32,128,263.8778147969579,1686.2241334375494,0.008246181712404935,0.05269450416992342,0.15649035591669216,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,32,256,303.61691378796115,1100.1548162463869,0.009488028555873785,0.03437983800769959,0.2759765346697934,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,64,512,982.0632742655511,1409.531617203882,0.03068947732079847,0.04404786303762131,0.6967302203647556,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,96,512,1138.1262283385836,1577.4675591122486,0.035566444635580736,0.04929586122225777,0.7214894669397112,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,192,512,4964.100007553238,5484.034544317153,0.1551281252360387,0.17137607950991102,0.9051912360211702,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,192,1024,11237.628746986924,11534.038525815919,0.3511758983433414,0.36043870393174743,0.97430130147688,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,0,1000,192,2048,9094.731835048806,9208.548803866866,0.2842103698452752,0.2877671501208396,0.9876400754079442,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,32,128,320.4230608248764,522.8826359236799,0.010013220650777388,0.016340082372614997,0.6128011121632378,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,32,256,223.0794564325588,331.1449624331203,0.006971233013517463,0.01034828007603501,0.6736610298808728,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,64,512,721.0361743635156,741.3924835441305,0.02253238044885986,0.02316851511075408,0.9725431406003683,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,96,512,1072.8879606087496,1083.2552982685224,0.033527748769023424,0.033851728070891325,0.9904294604638961,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,192,512,3278.186502372624,3307.171426660597,0.1024433281991445,0.10334910708314365,0.9912357357546354,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,192,1024,11295.651006649452,11343.315771670228,0.3529890939577954,0.35447861786469465,0.9957979865869715,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,1000,2000,192,2048,14637.820462612048,14670.837421499722,0.4574318894566265,0.45846366942186634,0.997749483690734,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,32,128,292.1504378109166,462.94166197853383,0.009129701181591145,0.014466926936829182,0.631073981465214,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,32,256,336.0726870111166,408.6765656521875,0.010502271469097393,0.01277114267663086,0.8223439151075232,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,64,512,717.1511078339609,717.9272945198231,0.022410972119811277,0.022435227953744474,0.9989188505691493,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,96,512,1054.4888588854508,1054.4888588854508,0.03295277684017034,0.03295277684017034,1.0,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,192,512,4010.418911508061,4055.370731977518,0.1253255909846269,0.12673033537429743,0.9889154843193492,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,192,1024,8378.198644747667,8458.077033013504,0.26181870764836457,0.264314907281672,0.9905559634945323,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,2000,3000,192,2048,16816.453187834344,16842.517853972986,0.5255141621198233,0.5263286829366558,0.9984524483592877,True
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,32,128,282.72623013959674,1081.8314353193855,0.008835194691862398,0.033807232353730794,0.261340372362288,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,32,256,159.94054710681394,381.29656633550803,0.0049981420970879355,0.011915517697984625,0.419464955176334,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,64,512,793.4412779452291,829.4517379787007,0.02479503993578841,0.0259203668118344,0.9565852256561354,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,96,512,1211.6227128722912,1263.6735258878439,0.0378632097772591,0.039489797683995125,0.9588099204824424,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,192,512,4949.8475167052275,4977.969784090781,0.15468273489703835,0.15556155575283692,0.9943506552660424,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,192,1024,11661.004275806328,11728.942131105494,0.3644063836189478,0.3665294415970467,0.9942076740988437,False
multi_ssu,npu32_ssu7_near_seed20260907_baseline_none,7,20260907,baseline,3000,4000,192,2048,11242.673503597936,11255.873224265964,0.3513335469874355,0.3517460382583114,0.9988273037191312,False
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,0,1000,32,128,329.26613075411603,1724.8736254430942,0.010289566586066126,0.05390230079509669,0.19089290131010758,True
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,0,1000,32,256,223.7177259490242,679.046402030462,0.006991178935907007,0.021220200063451936,0.3294586721615355,True
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,0,1000,64,512,685.0823941512729,858.0947302462419,0.021408824817227275,0.026815460320195057,0.7983761815606061,True
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,0,1000,96,512,1223.8001565167892,1389.924665405164,0.038243754891149666,0.043435145793911376,0.8804794871095051,True
multi_ssu,npu32_ssu7_near_total_seed20260906_baseline_none,7,20260906,baseline,0,1000,192,512,3851.0985898308354,3996.537263334528,0.1203468309322136,0.124891789479204,0.9636088283629952,True
