regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio
semi,once,43,4000006,4,3284.3289324945185,4028.467534113352,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,43,5000006,5,2210.470846031936,2242.556811005981,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
semi,once,43,5000007,5,2242.556811005981,2652.0357957124056,400.5413596855101,1.022313862987662,True,False,1.022313862987662
semi,once,43,5000008,5,2652.0357957124056,2710.0936483450446,58.057852632638046,1.000000000000016,True,False,1.000000000000016
semi,once,43,5000009,5,2710.0936483450446,2938.836384312092,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,5000010,5,2938.836384312092,3339.3777439976025,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,5000011,5,3339.3777439976025,4255.3151184283115,915.9373744307104,0.9999999999999986,True,True,0.9999999999999986
semi,once,43,6000006,6,2130.1848093260955,2252.6671784866408,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,43,6000007,6,2252.6671784866408,3203.795693611901,915.9373744307104,1.038420902647872,True,False,1.038420902647872
semi,once,43,6000008,6,3203.795693611901,3604.3370532974113,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,6000009,6,3604.3370532974113,3676.688337579464,72.35128428205302,0.999999999999997,True,False,0.999999999999997
semi,once,43,6000010,6,3676.688337579464,4242.612640308728,565.9243027292647,0.999999999999999,True,True,0.999999999999999
semi,once,43,7000005,7,2371.185548244366,2937.109850973631,565.9243027292647,1.0000000000000007,True,False,1.0000000000000007
semi,once,43,7000006,7,2937.109850973631,3180.9117113244483,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
semi,once,43,7000007,7,3180.9117113244483,3381.7638546618564,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,43,7000008,7,3381.7638546618564,3754.4147241364535,372.6508694745985,0.9999999999999963,True,False,0.9999999999999963
semi,once,43,7000009,7,3754.4147241364535,3802.6068165251654,48.19209238871334,0.99999999999997,True,False,0.99999999999997
semi,once,43,7000010,7,3802.6068165251654,4263.163938964673,458.55018171426593,1.0043767090392142,True,True,1.0043767090392142
semi,once,43,8000007,8,2438.1901406438365,2539.197666727231,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,43,8000008,8,2539.197666727231,2654.1504877042307,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,once,43,8000009,8,2654.1504877042307,2882.893223671278,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,8000010,8,2882.893223671278,3627.0318252901116,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,8000011,8,3627.0318252901116,4113.472652074127,486.44082678401566,0.9999999999999994,True,True,0.9999999999999994
semi,once,43,9000010,9,2020.689137991008,2764.8277396098415,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,9000011,9,2764.8277396098415,2993.570475576889,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,9000012,9,2993.570475576889,3094.5780016602835,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,43,9000013,9,3094.5780016602835,3323.320737627331,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,9000014,9,3323.320737627331,3382.2502482975938,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
semi,once,43,9000015,9,3382.2502482975938,4298.187622728303,915.9373744307104,0.9999999999999986,True,True,0.9999999999999986
semi,once,43,10000004,10,2021.5858925648574,2587.5101952941222,565.9243027292647,1.0000000000000002,True,False,1.0000000000000002
semi,once,43,10000005,10,2587.5101952941222,3503.447569724831,915.9373744307104,0.999999999999998,True,False,0.999999999999998
semi,once,43,10000006,10,3503.447569724831,3876.098439199428,372.6508694745985,0.9999999999999963,True,False,0.9999999999999963
semi,once,43,10000007,10,3876.098439199428,4792.0358136301365,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,43,11000006,11,2052.038857606754,2124.3901418888067,72.35128428205302,0.999999999999997,True,False,0.999999999999997
semi,once,43,11000007,11,2124.3901418888067,2353.132877855854,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,11000008,11,2353.132877855854,3278.168557381432,915.9373744307104,1.0099333266103727,True,False,1.0099333266103727
semi,once,43,11000009,11,3278.168557381432,3379.1760834648267,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,43,11000010,11,3379.1760834648267,3622.977943815644,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
semi,once,43,11000011,11,3622.977943815644,4081.5281255299087,458.55018171426593,0.9999999999999978,True,True,0.9999999999999978
semi,once,43,12000008,12,2165.9157396766554,2570.1332172659013,372.6508694745985,1.0847082636870087,True,False,1.0847082636870087
semi,once,43,12000009,12,2570.1332172659013,2596.85047343116,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
semi,once,43,12000010,12,2596.85047343116,2883.4610079158106,283.5436075005082,1.010816420836209,True,False,1.010816420836209
semi,once,43,12000011,12,2883.4610079158106,3342.0111896300755,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978
semi,once,43,12000012,12,3342.0111896300755,4086.149791248909,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,43,13000005,13,2704.525689726309,3270.449992455574,565.9243027292647,1.0000000000000007,True,False,1.0000000000000007
semi,once,43,13000006,13,3270.449992455574,4401.136298691107,1130.6863062355314,1.0000000000000016,True,True,1.0000000000000016
semi,once,43,14000002,14,2373.812363960321,2496.294733120866,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,43,14000003,14,2496.294733120866,3444.240458431237,915.9373744307104,1.0349460037041889,True,False,1.0349460037041889
semi,once,43,14000004,14,3444.240458431237,3930.6812852152525,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,once,43,14000005,14,3930.6812852152525,4160.537824623456,229.85653940820262,1.0000000000000033,True,True,1.0000000000000033
semi,once,43,15000006,15,2036.6823779693736,2952.6197524000827,915.9373744307104,0.9999999999999986,True,False,0.9999999999999986
semi,once,43,15000007,15,2952.6197524000827,3353.1611120855932,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,15000008,15,3353.1611120855932,4097.299713704427,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,43,16000007,16,2003.1613509025804,2569.085653631845,565.9243027292647,1.0000000000000002,True,False,1.0000000000000002
semi,once,43,16000008,16,2569.085653631845,2969.6270133173557,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,16000009,16,2969.6270133173557,3713.765614936189,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,16000010,16,3713.765614936189,4629.702989366898,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,43,17000008,17,2229.248505450794,2284.6761403489218,48.19209238871334,1.1501396214767632,True,False,1.1501396214767632
semi,once,43,17000009,17,2284.6761403489218,2342.935012867607,58.057852632638046,1.0034624064951054,True,False,1.0034624064951054
semi,once,43,17000010,17,2342.935012867607,2829.3758396516223,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,once,43,17000011,17,2829.3758396516223,3395.3001423808873,565.9243027292647,1.0000000000000007,True,False,1.0000000000000007
semi,once,43,17000012,17,3395.3001423808873,4311.237516811596,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,43,18000005,18,2132.5165986896764,2618.9574254736917,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,once,43,18000006,18,2618.9574254736917,2862.759285824509,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
semi,once,43,18000007,18,2862.759285824509,2935.1105701065617,72.35128428205302,0.999999999999997,True,False,0.999999999999997
semi,once,43,18000008,18,2935.1105701065617,3057.592939267107,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,43,18000009,18,3057.592939267107,3801.7315408859404,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,18000010,18,3801.7315408859404,3902.739066969335,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,43,18000011,18,3902.739066969335,4646.8776685881685,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,43,19000007,19,2450.80652092884,2937.2473477128556,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,once,43,19000008,19,2937.2473477128556,3853.1847221435646,915.9373744307104,0.9999999999999986,True,False,0.9999999999999986
semi,once,43,19000009,19,3853.1847221435646,4096.986582494382,243.80186035081854,0.9999999999999943,True,True,0.9999999999999943
semi,once,43,20000005,20,2691.710321246116,3435.8489228649496,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,20000006,20,3435.8489228649496,3558.331292025495,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,43,20000007,20,3558.331292025495,4689.017598261028,1130.6863062355314,1.0000000000000016,True,True,1.0000000000000016
semi,once,43,21000010,21,2599.952188077508,2883.495795578017,283.5436075005082,1.000000000000003,True,False,1.000000000000003
semi,once,43,21000011,21,2883.495795578017,3342.045977292282,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978
semi,once,43,21000012,21,3342.045977292282,4472.732283527815,1130.6863062355314,1.000000000000001,True,True,1.000000000000001
semi,once,43,22000005,22,2261.7702255830973,2323.256190001272,58.92951067026337,1.043381553975831,True,False,1.043381553975831
semi,once,43,22000006,22,2323.256190001272,2424.2637160846666,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,43,22000007,22,2424.2637160846666,2473.031900042042,48.19209238871334,1.0119540683980919,True,False,1.0119540683980919
semi,once,43,22000008,22,2473.031900042042,2710.0924305132235,229.85653940820262,1.0313412491179355,True,False,1.0313412491179355
semi,once,43,22000009,22,2710.0924305132235,2768.1502831458624,58.057852632638046,1.000000000000016,True,False,1.000000000000016
semi,once,43,22000010,22,2768.1502831458624,3512.288884764696,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,22000011,22,3512.288884764696,3912.8302444502065,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,22000012,22,3912.8302444502065,4141.572980417253,228.74273596704626,1.0000000000000027,True,True,1.0000000000000027
semi,once,43,23000006,23,3094.379060458011,3552.9292421722757,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978
semi,once,43,23000007,23,3552.9292421722757,4039.370068956291,486.44082678401566,0.9999999999999994,True,True,0.9999999999999994
semi,once,43,24000007,24,2244.794685702089,2309.9821626844937,58.92951067026337,1.106194099373361,True,False,1.106194099373361
semi,once,43,24000008,24,2309.9821626844937,2613.695293795959,283.5436075005082,1.0711337624175534,True,False,1.0711337624175534
semi,once,43,24000009,24,2613.695293795959,3014.2366534814696,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,24000010,24,3014.2366534814696,3758.375255100303,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,24000011,24,3758.375255100303,4674.312629531012,915.9373744307104,0.9999999999999986,True,True,0.9999999999999986
semi,once,43,25000003,25,2067.3249198020167,2442.7170887400252,372.6508694745985,1.0073562137860435,True,False,1.0073562137860435
semi,once,43,25000004,25,2442.7170887400252,2671.4598247070726,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,25000005,25,2671.4598247070726,3802.146130942606,1130.6863062355314,1.0000000000000016,True,False,1.0000000000000016
semi,once,43,25000006,25,3802.146130942606,4718.083505373314,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,43,26000005,26,2121.1856436330468,2383.12572246586,229.85653940820262,1.1395807119832826,True,False,1.1395807119832826
semi,once,43,26000006,26,2383.12572246586,2505.608091626405,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,43,26000007,26,2505.608091626405,2521.587929194194,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
semi,once,43,26000008,26,2521.587929194194,2751.380794528122,228.74273596704626,1.004590875257489,True,False,1.004590875257489
semi,once,43,26000009,26,2751.380794528122,3034.924402028631,283.5436075005082,1.000000000000003,True,False,1.000000000000003
semi,once,43,26000010,26,3034.924402028631,3135.9319281120256,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,43,26000011,26,3135.9319281120256,3880.070529730859,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,26000012,26,3880.070529730859,4796.007904161568,915.9373744307104,0.9999999999999986,True,True,0.9999999999999986
semi,once,43,27000002,27,2158.979508815656,2232.726251737933,72.35128428205302,1.019287268416466,True,False,1.019287268416466
semi,once,43,27000003,27,2232.726251737933,2478.855814102322,243.80186035081854,1.0095475153890159,True,False,1.0095475153890159
semi,once,43,27000004,27,2478.855814102322,3611.12780952317,1130.6863062355314,1.001402413009313,True,False,1.001402413009313
semi,once,43,27000005,27,3611.12780952317,3839.8705454902174,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,27000006,27,3839.8705454902174,3871.9565104642625,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
semi,once,43,27000007,27,3871.9565104642625,4616.095112083096,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,43,28000005,28,3052.4519230396427,3796.590524658476,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,28000006,28,3796.590524658476,3997.442667995884,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,43,28000007,28,3997.442667995884,4370.093537470484,372.6508694745985,1.0000000000000036,True,True,1.0000000000000036
semi,once,43,29000006,29,2362.1256275934256,2762.666987278936,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,29000007,29,2762.666987278936,3328.591290008201,565.9243027292647,1.0000000000000007,True,False,1.0000000000000007
semi,once,43,29000008,29,3328.591290008201,3529.4434333456093,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,43,29000009,29,3529.4434333456093,3545.4232709133985,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
semi,once,43,29000010,29,3545.4232709133985,3572.140527078657,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
semi,once,43,29000011,29,3572.140527078657,3694.6228962392024,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,43,29000012,29,3694.6228962392024,3753.5524069094654,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
semi,once,43,29000013,29,3753.5524069094654,4669.489781340174,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,43,30000003,30,2452.7161588327153,2511.6456695029783,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
semi,once,43,30000004,30,2511.6456695029783,2740.3884054700256,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,30000005,30,2740.3884054700256,3198.9385871842906,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978
semi,once,43,30000006,30,3198.9385871842906,3428.795126592494,229.85653940820262,1.0000000000000033,True,False,1.0000000000000033
semi,once,43,30000007,30,3428.795126592494,3476.987218981206,48.19209238871334,0.99999999999997,True,False,0.99999999999997
semi,once,43,30000008,30,3476.987218981206,3503.7044751464646,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
semi,once,43,30000009,30,3503.7044751464646,3732.447211113512,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,43,30000010,30,3732.447211113512,4015.990818614021,283.5436075005082,1.000000000000003,True,True,1.000000000000003
semi,once,43,31000005,31,2477.7295987748944,2878.270958460405,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,43,31000006,31,2878.270958460405,3622.4095600792384,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,43,31000007,31,3622.4095600792384,4080.9597417935033,458.55018171426593,0.9999999999999978,True,True,0.9999999999999978
semi,once,7,6,0,3013.749990924385,3414.2913506098957,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,7,7,0,3414.2913506098957,3430.271188177685,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
semi,once,7,8,0,3430.271188177685,3916.7610054340694,486.44082678401566,1.0001007120900864,True,False,1.0001007120900864
semi,once,7,9,0,3916.7610054340694,4317.302365119578,400.5413596855101,0.9999999999999966,True,True,0.9999999999999966
semi,once,7,1000004,1,2130.623655237481,2531.1650149229918,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,7,1000005,1,2531.1650149229918,3004.8715273935295,458.55018171426593,1.0330527199871793,True,False,1.0330527199871793
semi,once,7,1000006,1,3004.8715273935295,3062.9293800261685,58.057852632638046,1.000000000000016,True,False,1.000000000000016
semi,once,7,1000007,1,3062.9293800261685,3987.9752820540125,915.9373744307104,1.009944487310385,True,False,1.009944487310385
semi,once,7,1000008,1,3987.9752820540125,4046.9047927242755,58.92951067026337,0.9999999999999932,True,True,0.9999999999999932
semi,once,7,2000008,2,2128.966366675181,2357.709102642228,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,7,2000009,2,2357.709102642228,3511.5066295759307,1130.6863062355314,1.0204399934541675,True,False,1.0204399934541675
semi,once,7,2000010,2,3511.5066295759307,3612.5141556593253,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,7,2000011,2,3612.5141556593253,4359.881667954254,744.1386016188327,1.0043391253579266,True,True,1.0043391253579266
semi,once,7,3000006,3,2418.338675458701,2445.0559316239596,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
semi,once,7,3000007,3,2445.0559316239596,2932.1547726585923,486.44082678401566,1.0013527118086845,True,False,1.0013527118086845
semi,once,7,3000008,3,2932.1547726585923,3848.092147089301,915.9373744307104,0.999999999999998,True,False,0.999999999999998
semi,once,7,3000009,3,3848.092147089301,4076.834883056348,228.74273596704626,1.0000000000000047,True,True,1.0000000000000047
semi,once,7,4000006,4,2193.6438453799788,2576.7875425640937,283.5436075005082,1.3512690360456396,True,False,1.3512690360456396
semi,once,7,4000007,4,2576.7875425640937,2777.6396859015017,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,7,4000008,4,2777.6396859015017,2878.6472119848963,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,7,4000009,4,2878.6472119848963,4009.333518220429,1130.6863062355314,1.000000000000001,True,True,1.000000000000001
semi,once,7,5000008,5,2140.3704362646204,3271.0567425001536,1130.6863062355314,1.0000000000000016,True,False,1.0000000000000016
semi,once,7,5000009,5,3271.0567425001536,4186.994116930862,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,7,6000006,6,2058.270255172525,2117.199765842788,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
semi,once,7,6000007,6,2117.199765842788,2512.890092156558,372.6508694745985,1.0618258502164628,True,False,1.0618258502164628
semi,once,7,6000008,6,2512.890092156558,2747.6596399324144,186.90687789087698,1.2560776276672043,True,False,1.2560776276672043
semi,once,7,6000009,6,2747.6596399324144,3031.2032474329235,283.5436075005082,1.000000000000003,True,False,1.000000000000003
semi,once,7,6000010,6,3031.2032474329235,3431.744607118434,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,7,6000011,6,3431.744607118434,4562.430913353967,1130.6863062355314,1.0000000000000016,True,True,1.0000000000000016
semi,once,7,7000009,7,2071.591489778307,3202.27779601384,1130.6863062355314,1.0000000000000016,True,False,1.0000000000000016
semi,once,7,7000010,7,3202.27779601384,3403.129939351248,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,7,7000011,7,3403.129939351248,3686.6735468517572,283.5436075005082,1.000000000000003,True,False,1.000000000000003
semi,once,7,7000012,7,3686.6735468517572,4430.812148470591,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,7,8000007,8,2813.8123055429633,2928.765126519963,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,once,7,8000008,8,2928.765126519963,3157.5078624870102,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,7,8000009,8,3157.5078624870102,3358.3600058244183,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,7,8000010,8,3358.3600058244183,3641.9036133249274,283.5436075005082,1.000000000000003,True,False,1.000000000000003
semi,once,7,8000011,8,3641.9036133249274,3668.620869490186,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
semi,once,7,8000012,8,3668.620869490186,4069.1622291756967,400.5413596855101,1.000000000000001,True,True,1.000000000000001
semi,once,7,9000004,9,2184.431081440212,2243.360592110475,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
semi,once,7,9000005,9,2243.360592110475,2812.2175858866703,565.9243027292647,1.005182126006583,True,False,1.005182126006583
semi,once,7,9000006,9,2812.2175858866703,3042.0741252948737,229.85653940820262,1.0000000000000033,True,False,1.0000000000000033
semi,once,7,9000007,9,3042.0741252948737,3090.2662176835856,48.19209238871334,0.99999999999997,True,False,0.99999999999997
semi,once,7,9000008,9,3090.2662176835856,4010.227755613583,915.9373744307104,1.0043934919696758,True,True,1.0043934919696758
semi,once,7,10000011,10,2623.983826224678,2746.4661953852233,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,7,10000012,10,2746.4661953852233,3877.152501620756,1130.6863062355314,1.000000000000001,True,False,1.000000000000001
semi,once,7,10000013,10,3877.152501620756,4363.593328404773,486.44082678401566,1.000000000000003,True,True,1.000000000000003
semi,once,7,11000005,11,2059.0863918886103,2075.0662294563995,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
semi,once,7,11000006,11,2075.0662294563995,2190.019050433399,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,once,7,11000007,11,2190.019050433399,2934.1576520522326,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,7,11000008,11,2934.1576520522326,4064.8439582877654,1130.6863062355314,1.000000000000001,True,True,1.000000000000001
semi,once,7,12000007,12,2243.4994029385266,2358.4522239155262,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,once,7,12000008,12,2358.4522239155262,3301.8476483326294,915.9373744307104,1.029978086660629,True,False,1.029978086660629
semi,once,7,12000009,12,3301.8476483326294,3530.5903842996768,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,7,12000010,12,3530.5903842996768,3562.676349273722,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
semi,once,7,12000011,12,3562.676349273722,3610.8684416624337,48.19209238871334,0.99999999999997,True,False,0.99999999999997
semi,once,7,12000012,12,3610.8684416624337,3683.457686091107,72.35128428205302,1.0032889553928663,True,False,1.0032889553928663
semi,once,7,12000013,12,3683.457686091107,3699.437523658896,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
semi,once,7,12000014,12,3699.437523658896,4833.394218240448,1130.6863062355314,1.0028923922824435,True,True,1.0028923922824435
semi,once,7,13000004,13,2272.293548147415,2373.3010742308097,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,7,13000005,13,2373.3010742308097,2602.043810197857,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,7,13000006,13,2602.043810197857,3352.084955745364,744.1386016188327,1.007932049104607,True,False,1.007932049104607
semi,once,7,13000007,13,3352.084955745364,3918.009258474629,565.9243027292647,1.0000000000000007,True,False,1.0000000000000007
semi,once,7,13000008,13,3918.009258474629,4376.559440188894,458.55018171426593,0.9999999999999978,True,True,0.9999999999999978
semi,once,7,14000003,14,2066.639828536827,2167.6473546202214,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,once,7,14000004,14,2167.6473546202214,2654.088181404237,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,once,7,14000005,14,2654.088181404237,3054.6295410897474,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,7,14000006,14,3054.6295410897474,3970.566915520456,915.9373744307104,0.999999999999998,True,False,0.999999999999998
semi,once,7,14000007,14,3970.566915520456,4429.117097234721,458.55018171426593,0.9999999999999978,True,True,0.9999999999999978
semi,once,7,15000008,15,2058.721046224387,2504.7707090266754,372.6508694745985,1.1969639663827298,True,False,1.1969639663827298
semi,once,7,15000009,15,2504.7707090266754,3452.87199454845,915.9373744307104,1.0351158408740064,True,False,1.0351158408740064
semi,once,7,15000010,15,3452.87199454845,3510.929847181089,58.057852632638046,1.000000000000016,True,False,1.000000000000016
semi,once,7,15000011,15,3510.929847181089,4083.7743069227017,565.9243027292647,1.012228061207081,True,True,1.012228061207081
semi,once,7,16000009,16,2408.7562695483075,2504.799996925559,72.35128428205302,1.3274640295649225,True,False,1.3274640295649225
semi,once,7,16000010,16,2504.799996925559,2748.601857276376,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
semi,once,7,16000011,16,2748.601857276376,2806.659709909015,58.057852632638046,1.000000000000016,True,False,1.000000000000016
semi,once,7,16000012,16,2806.659709909015,3207.2010695945255,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,7,16000013,16,3207.2010695945255,4123.138444025234,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,7,17000007,17,2547.6085132426697,2574.3257694079284,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
semi,once,7,17000008,17,2574.3257694079284,3057.101117945287,458.55018171426593,1.052829914345532,True,False,1.052829914345532
semi,once,7,17000009,17,3057.101117945287,3801.2397195641206,744.1386016188327,1.000000000000001,True,False,1.000000000000001
semi,once,7,17000010,17,3801.2397195641206,3860.1692302343836,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
semi,once,7,17000011,17,3860.1692302343836,3982.651599394929,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,7,17000012,17,3982.651599394929,4898.588973825637,915.9373744307104,0.999999999999998,True,True,0.999999999999998
semi,once,7,18000007,18,2078.8590985935093,2136.9169512261483,58.057852632638046,1.000000000000016,True,False,1.000000000000016
semi,once,7,18000008,18,2136.9169512261483,2337.7690945635563,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
semi,once,7,18000009,18,2337.7690945635563,2460.2514637241015,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,7,18000010,18,2460.2514637241015,2704.0533240749187,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
semi,once,7,18000011,18,2704.0533240749187,3834.7396303104515,1130.6863062355314,1.000000000000001,True,False,1.000000000000001
semi,once,7,18000012,18,3834.7396303104515,4321.180457094469,486.44082678401566,1.000000000000003,True,True,1.000000000000003
semi,once,7,19000006,19,2010.8552573878521,2204.5737034757444,186.90687789087698,1.0364436465574698,True,False,1.0364436465574698
semi,once,7,19000007,19,2204.5737034757444,2319.526524452744,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,once,7,19000008,19,2319.526524452744,2392.9331340477297,72.35128428205302,1.0145861310328448,True,False,1.0145861310328448
semi,once,7,19000009,19,2392.9331340477297,2484.4793130775006,58.92951067026337,1.5534861564015383,False,False,1.5534861564015383
semi,once,7,19000010,19,2484.4793130775006,2927.419390405084,372.6508694745985,1.1886194655927835,True,False,1.1886194655927835
semi,once,7,19000011,19,2927.419390405084,3156.1621263721313,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,once,7,19000012,19,3156.1621263721313,3278.6444955326765,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,once,7,19000013,19,3278.6444955326765,4022.78309715151,744.1386016188327,1.000000000000001,True,True,1.000000000000001
semi,once,7,20000002,20,2012.827608660029,2256.6294690108466,243.80186035081854,0.9999999999999961,True,False,0.9999999999999961
semi,once,7,20000003,20,2256.6294690108466,2657.170828696357,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,once,7,20000004,20,2657.170828696357,2772.123649673357,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,once,7,20000005,20,2772.123649673357,2798.8409058386155,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
